id,sentence,subject_entity,object_entity,label,source
147,"임민영 부시장은 전주 출신으로 1987년 공직에 입문, 전주시 복지환경국장과 문화경제국장, 덕진구청장, 전라북도 새만금추진지원단 새만금개발과장 등을 역임했다.","{'word': '전라북도', 'start_idx': 58, 'end_idx': 61, 'type': 'ORG'}","{'word': '전주시', 'start_idx': 31, 'end_idx': 33, 'type': 'LOC'}",no_relation,wikitree
178,캐나디안 로코모티브 컴퍼니(CLC)는 캐나다 온타리오주 킹스턴에 있었던 증기 기관차 및 디젤 기관차 제조 회사이다.,"{'word': '캐나디안 로코모티브 컴퍼니', 'start_idx': 0, 'end_idx': 13, 'type': 'ORG'}","{'word': '캐나다', 'start_idx': 21, 'end_idx': 23, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
187,"2004년 10월 이래로 경남기업 회장으로 재임하였으나, 제19대 대한민국 국회의원 선거에서 서산시·태안군 지역구 국회의원으로 선출된 이후 회장직을 사임하였다.","{'word': '경남기업', 'start_idx': 14, 'end_idx': 17, 'type': 'ORG'}","{'word': '대한민국', 'start_idx': 37, 'end_idx': 40, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
206,"이 시장은 “그동안 고양시는 지역불균형 · 자족시설 부족 · 넓은 그린벨트 지역 등으로 지역발전에 어려움을 겪어왔지만 3기신도시와 경기도 3개 공공기관의 고양시 이전, 일산테크노밸리 · 방송영상밸리 · 킨텍스 제3전시장, CJ라이브시티 등의 사업이 원활히 추진된다면 고양시는 그 어떤 도시보다 살기 좋은 지역이 될 것”이라고 밝히고, “이를 위해서는 최일선에서 일하시는 통장님들의 역할이 어느 때보다 중요한 시기”라며 통장들의 적극적인 업무 협조를 부탁했다.","{'word': '고양시', 'start_idx': 11, 'end_idx': 13, 'type': 'ORG'}","{'word': '경기도', 'start_idx': 73, 'end_idx': 75, 'type': 'LOC'}",org:member_of,wikitree
220,이후 오스트리아로 건너가 빈 국립음악예술대학교 지휘과에서 최고연주자과정에서 현대음악의 거장이자 지휘자인 시메온 피론코프 문하에서 수학 중이다.,"{'word': '빈 국립음악예술대학교', 'start_idx': 14, 'end_idx': 24, 'type': 'ORG'}","{'word': '오스트리아', 'start_idx': 3, 'end_idx': 7, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
243,"트래비스 재러드 블래클리(Travis Jarrod Blackley, 1982년 11월 4일 ~)은 오스트레일리아의 야구 선수이자, 전 일본 프로 야구 퍼시픽리그 도호쿠 라쿠텐 골든이글스의 투수이다.","{'word': '퍼시픽리그', 'start_idx': 84, 'end_idx': 88, 'type': 'ORG'}","{'word': '일본 프로 야구', 'start_idx': 75, 'end_idx': 82, 'type': 'LOC'}",org:member_of,wikipedia
249,1938년 그리스 국립 아테네 음악원에 입학하여 1941년 수료한 뒤 《카발레리아 루스티카나 (Cavalleria Rusticana)》의 산투차 역으로 데뷔하였다.,"{'word': '아테네', 'start_idx': 13, 'end_idx': 15, 'type': 'ORG'}","{'word': '그리스', 'start_idx': 6, 'end_idx': 8, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
263,안병용 의정부시장은 “경기도가 전년에 이어 올해에도 전국동계체전 종합 1위의 영예를 안을 수 있었던 것은 의정부시청 빙상팀의 활약 덕분”이라고 격려하고 “앞으로도 의정부시의 명예를 걸고 출전하는 선수들이 경기에서 최고의 기량을 발휘할 수 있도록 지원하겠다”고 말했다.,"{'word': '의정부시', 'start_idx': 59, 'end_idx': 62, 'type': 'ORG'}","{'word': '경기도', 'start_idx': 12, 'end_idx': 14, 'type': 'LOC'}",org:place_of_headquarters,wikitree
265,"1960년 8월 스페인 마드리드 대학에서 유학하여 2년 동안 신비신학, 고전문학을 배워다가 귀국했다.","{'word': '마드리드', 'start_idx': 13, 'end_idx': 16, 'type': 'ORG'}","{'word': '스페인', 'start_idx': 9, 'end_idx': 11, 'type': 'LOC'}",org:member_of,wikipedia
270,"텔레노르 덴마크와 경쟁하고 있으며, 덴마크 내 가입자 수는 3위이다.","{'word': '텔레노르', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '덴마크', 'start_idx': 5, 'end_idx': 7, 'type': 'LOC'}",no_relation,wikipedia
322,1967년 3월 대한민국 육군 소위 임관하여 1968년 1월부터 1969년 1월까지 베트남 전쟁에 1년간 참전한 그는 1970년 3월 대한민국 육군 중위 예편(군 제대) 후 외판원 등으로 생계를 꾸려나가다가 1971년 CBS 기독교방송에서 방송MC로 방송 일을 시작하였다.,"{'word': 'CBS', 'start_idx': 122, 'end_idx': 124, 'type': 'ORG'}","{'word': '대한민국', 'start_idx': 75, 'end_idx': 78, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
336,"키치너 선(Kitchener line)은 캐나다 온타리오주 광역 토론토 지역에서 GO 트랜싯이 운영하는 7개 통근 열차 노선 중 하나로, 토론토 유니언 역에서 키치너까지 운행한다.","{'word': 'GO 트랜싯', 'start_idx': 45, 'end_idx': 50, 'type': 'ORG'}","{'word': '캐나다', 'start_idx': 23, 'end_idx': 25, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
343,지난 15일(현지시각) 풋볼 이탈리아에 따르면 토리노 경찰은 유벤투스 '울트라스'(열성적 축구 팬)를 조사하던 중 무기고에서 대량의 무기들을 발견했다.,"{'word': '유벤투스', 'start_idx': 34, 'end_idx': 37, 'type': 'ORG'}","{'word': '토리노', 'start_idx': 26, 'end_idx': 28, 'type': 'LOC'}",no_relation,wikitree
360,양평군은 경기도에 신종 코로나 바이러스 확진자가 발생하자 정동균 군수를 본부장으로 하는 ‘양평군 재난안전대책본부’를 가동하고 24시간 비상근무에 돌입했다.,"{'word': '양평군', 'start_idx': 50, 'end_idx': 52, 'type': 'ORG'}","{'word': '경기도', 'start_idx': 5, 'end_idx': 7, 'type': 'LOC'}",org:place_of_headquarters,wikitree
364,1999년에는 토론토에 본사를 둔 CPR계 캐나다 태평양 호텔 & 리조트 사(CPHR : Canadian Pacific Hotels & Resorts)가 페어몬트 호텔 즈 앤 리조트 사(Fairmont Hotels and Resorts)를 인수하면서 ‘페어몬트 브랜드’로 이러한 호텔을 경영하고 있다.,"{'word': '캐나다', 'start_idx': 24, 'end_idx': 26, 'type': 'ORG'}","{'word': '토론토', 'start_idx': 8, 'end_idx': 10, 'type': 'LOC'}",org:members,wikipedia
368,"3·1 운동의 결과로 한성임시정부가 세워지자 강원도 대표로 참가했으며, 상하이의 대한민국 임시정부에 설치된 임시의정원에서도 강원도 대표를 맡았다.","{'word': '대한민국 임시정부', 'start_idx': 45, 'end_idx': 53, 'type': 'ORG'}","{'word': '상하이', 'start_idx': 40, 'end_idx': 42, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
402,전주 매그 FC는 전라북도 전주시를 연고로 하고 대한민국 풋살 1부리그 FK 슈퍼리그에 소속되어있는 대한민국의 풋살 선수단이다.,"{'word': '전주 매그 FC', 'start_idx': 0, 'end_idx': 7, 'type': 'ORG'}","{'word': '전라북도 전주시', 'start_idx': 10, 'end_idx': 17, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
408,주원 장덕도서관 운영위원회 위원장은 “다양한 자료 정보와 각종 프로그램 및 행사로 지역주민들의 독서 환경 조성에 힘쓰고 있는 광산구 장덕도서관에 올해도 힘을 보탤 수 있어서 기쁘다”라며 기증 소감을 밝혔다.,"{'word': '장덕도서관', 'start_idx': 3, 'end_idx': 7, 'type': 'ORG'}","{'word': '광산구', 'start_idx': 70, 'end_idx': 72, 'type': 'LOC'}",org:place_of_headquarters,wikitree
428,"롯데호텔 모스크바는 해외 체인 1호점으로 2010년 6월 15일 러시아 모스크바 붉은광장과 크렘린 궁전, 볼쇼이 극장과 근접한 뉴 알바트(New Arbat)거리에 개관하였다.","{'word': '모스크바', 'start_idx': 5, 'end_idx': 8, 'type': 'ORG'}","{'word': '러시아', 'start_idx': 36, 'end_idx': 38, 'type': 'LOC'}",org:member_of,wikipedia
431,전라남도 나주시(시장 강인규)는 농협나주시조합운영협의회(회장 최공섭)와 함께 13일 대구·경북 지역과 자매결연도시 등 7개 지자체에 기관지 건강에 좋은 ‘배즙 960박스’를 지원했다고 밝혔다.,"{'word': '나주시', 'start_idx': 20, 'end_idx': 22, 'type': 'ORG'}","{'word': '전라남도', 'start_idx': 0, 'end_idx': 3, 'type': 'LOC'}",org:member_of,wikitree
467,"현재 모든 인천광역시 차적 M버스는 인강여객, 청룡교통, 수정관광화물 이상 3개의 운수업체가 운행한다.","{'word': '인강여객', 'start_idx': 20, 'end_idx': 23, 'type': 'ORG'}","{'word': '인천광역시', 'start_idx': 6, 'end_idx': 10, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
479,"이를 계기로 1953년 캐나다 밴쿠버의 브리티시컬럼비아 대학교에 유학하여 캐나다의 첫 한국인 유학생이 되었으며, 예일 대학교에서 박사후 과정을 마친 후에 이 대학에 교수로 재직하며 유한단순군의 연구에 크게 기여하였다.","{'word': '브리티시컬럼비아 대학교', 'start_idx': 22, 'end_idx': 33, 'type': 'ORG'}","{'word': '캐나다', 'start_idx': 13, 'end_idx': 15, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
588,"칼마르 동맹(Kalmarunionen, 1397년 ~ 1523년) 또는 스칸디나비아 왕국은 덴마크, 스웨덴, 노르웨이 3국의 국가연합체이다.","{'word': '칼마르 동맹', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': '덴마크', 'start_idx': 51, 'end_idx': 53, 'type': 'LOC'}",org:members,wikipedia
598,"2016 7월, 2016 시즌을 끝으로 안산시가 새로 시민구단을 창단함을 선언하였고 경찰 축구단 역시 2017 시즌부터는 경기도 안산시에서 충청남도 아산시로 연고지 이전을 확정하였다.","{'word': '안산시', 'start_idx': 22, 'end_idx': 24, 'type': 'ORG'}","{'word': '경기도', 'start_idx': 68, 'end_idx': 70, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
613,"말년에는 스페인의 클럽인 세비야에서 뛰었으며, 1990년대 초에 선수 생활을 마감하였다.","{'word': '세비야', 'start_idx': 14, 'end_idx': 16, 'type': 'ORG'}","{'word': '스페인', 'start_idx': 5, 'end_idx': 7, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
660,맨유는 29일(한국시간) 카자흐스탄 아스타나 아레나에서 열린 아스타나와의 2019~2020시즌 유럽축구연맹(UEFA) 유로파리그 조별예선 L조 5차전 원정경기에서 1-2로 충격적인 패배를 당했다.,"{'word': '아스타나', 'start_idx': 34, 'end_idx': 37, 'type': 'ORG'}","{'word': '카자흐스탄', 'start_idx': 14, 'end_idx': 18, 'type': 'LOC'}",org:member_of,wikitree
702,리드 칼리지는 오리건주 포틀랜드에 있는 사립 리버럴 아츠 칼리지이다.,"{'word': '리드 칼리지', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': '오리건주 포틀랜드', 'start_idx': 8, 'end_idx': 16, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
728,"비엣꾸옥은 하노이에서 창당, 후에 사이곤으로 중앙당사를 옮겼다가, 사이곤 함락과 남베트남 정부의 멸망으로인해 자유 베트남정부와 함께 미국 캘리포니아로 망명하여 현재는 웨스트민스터에 중앙당사가 있으며, ""띠엥전"" 이라는 당보를 발간하고있다.","{'word': '베트남 정부', 'start_idx': 46, 'end_idx': 51, 'type': 'ORG'}","{'word': '하노이', 'start_idx': 6, 'end_idx': 8, 'type': 'LOC'}",no_relation,wikipedia
741,신코베 역은 일본 효고현 고베시 주오구 가노마치 1초메에 있는 서일본 여객철도・고베 시 교통국・호쿠신 급행 전철의 역이다.,"{'word': '고베 시', 'start_idx': 44, 'end_idx': 47, 'type': 'ORG'}","{'word': '효고현', 'start_idx': 10, 'end_idx': 12, 'type': 'LOC'}",no_relation,wikipedia
742,"이후 햄프셔, 시드니 선더, 사우스오스트레일리아, 우스터셔, 애들레이드 스트라이커스, 뭄바이 인디언즈를 거쳐 2014년 사우스오스트레일리아로 복귀하였다.","{'word': '시드니', 'start_idx': 8, 'end_idx': 10, 'type': 'ORG'}","{'word': '오스트레일리아', 'start_idx': 19, 'end_idx': 25, 'type': 'LOC'}",no_relation,wikipedia
786,"시메오네가 14세일 당시, 그의 유소년 코치였던 빅토리오 스피네토가 그의 활기찬 플레이를 보고 보카 주니어스에서 활동했던 아르헨티나 선수인 카르멜로 시메오네 (그와 무관) 와 이름이 같은 것에 착안하여, 그의 별명이었던 ""촐로"" (Cholo)를 그대로 붙여준 것이 시메오네의 별명이 되었다.","{'word': '보카 주니어스', 'start_idx': 53, 'end_idx': 59, 'type': 'ORG'}","{'word': '아르헨티나', 'start_idx': 68, 'end_idx': 72, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
800,이는 중앙 기관에 의해 하나의 스페인이라는 메시지가 스페인 사람들과 클럽 바르셀로나의 시민 대다수에게 보이며 갈등이 심화되었다.,"{'word': '바르셀로나', 'start_idx': 41, 'end_idx': 45, 'type': 'ORG'}","{'word': '스페인', 'start_idx': 29, 'end_idx': 31, 'type': 'LOC'}",org:member_of,wikipedia
806,"세르게이 니콜라예비치 이그나셰비치(1979년 7월 14일, 러시아 SFSR 모스크바 ~)는 러시아의 전 축구 선수로, 포지션은 센터백이며, 러시아 프리미어리그 최고의 수비수 중 하나였으며, 팀 동료이자 같은 러시아 대표팀의 알렉세이 베레주츠키, 바실리 베레주츠키 쌍둥이 형제와 견고한 수비진을 구성하고 있었다.","{'word': '러시아', 'start_idx': 116, 'end_idx': 118, 'type': 'ORG'}","{'word': '모스크바', 'start_idx': 42, 'end_idx': 45, 'type': 'LOC'}",org:members,wikipedia
831,"에어 트랜샛(Air Transat)은 캐나다의 레저 전용 항공사로 몬트리올 피에르 엘리오트 트뤼도 국제공항, 토론토 피어슨 국제공항이 허브 공항으로 1987년에 설하였으며, 에어 트랜샛의 본사는 캐나다 퀘벡주 몬트리올에 위치해 있다.","{'word': '에어 트랜샛', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': '캐나다 퀘벡주 몬트리올', 'start_idx': 109, 'end_idx': 120, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
832,"마드리드 시 외곽의 발데베바스 내 라 시우다드 델 레알 마드리드가 홈구장이며, 2014-15 테르세라 디비시온 일정이 끝난 후, 해체하였다.","{'word': '레알 마드리드', 'start_idx': 28, 'end_idx': 34, 'type': 'ORG'}","{'word': '발데베바스', 'start_idx': 11, 'end_idx': 15, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
862,포항시청(浦項市廳)은 경상북도 포항시를 관할하는 지방자치단체 행정기관이다.,"{'word': '포항시청', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '경상북도 포항시', 'start_idx': 12, 'end_idx': 19, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
911,"해병대 교육훈련단(海兵隊 敎育訓鍊團)은 경상북도 포항시 남구 오천읍에 본부를 두고, 대한민국 해병대의 모든 병, 장교, 부사관 후보생에 대한 군사 교육 및 훈련을 맡고 있는 교육훈련부대이다.","{'word': '해병대 교육훈련단', 'start_idx': 0, 'end_idx': 8, 'type': 'ORG'}","{'word': '경상북도 포항시 남구 오천읍', 'start_idx': 22, 'end_idx': 36, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
942,캐나다의 주택 건설 업체인 매태미 홈스 (Mattamy Homes)가 오크빌에 위치해있고 커피 체인점인 팀 호턴스는 본사를 오크빌에서 토론토로 이전하였다.,"{'word': '팀 호턴스', 'start_idx': 58, 'end_idx': 62, 'type': 'ORG'}","{'word': '캐나다', 'start_idx': 0, 'end_idx': 2, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
1048,"에데르 파비안 알바레스 발란타(1993년 2월 28일, 보고타 ~)는 콜롬비아의 축구 선수로, 현재 벨기에 퍼스트 디비전 A의 클뤼프 브뤼허에서 센터백으로 활약하고 있다.","{'word': '클뤼프 브뤼허', 'start_idx': 71, 'end_idx': 77, 'type': 'ORG'}","{'word': '벨기에', 'start_idx': 56, 'end_idx': 58, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
1075,워싱턴 D.C.에 있는 조지타운 대학교로 진학하면서 대학 재학 중에 미국 시민권을 획득했다.,"{'word': '조지타운 대학교', 'start_idx': 13, 'end_idx': 20, 'type': 'ORG'}","{'word': '워싱턴 D.C.', 'start_idx': 0, 'end_idx': 7, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
1093,오스틴 소재 텍사스 대학교 교수 J. 크레이그 휠러는 베텔게우스는 죽으면서 10 줄의 중성미자를 뿜을 것으로 예측했다.,"{'word': '텍사스', 'start_idx': 7, 'end_idx': 9, 'type': 'ORG'}","{'word': '오스틴', 'start_idx': 0, 'end_idx': 2, 'type': 'LOC'}",org:members,wikipedia
1097,구단은 4강에서 시리아 클럽 알이티하드 SC 알레포에게 1-2로 패하며 국제 대회를 마감했다.,"{'word': '알레포', 'start_idx': 25, 'end_idx': 27, 'type': 'ORG'}","{'word': '시리아', 'start_idx': 9, 'end_idx': 11, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
1108,조선건국준비위원회로 시작해 조선인민공화국으로 이어져 가던 한반도 해방정국의 좌익적 급류를 대한민국의 건국이라는 방향으로 우선회시키는데 중요한 역할을 수행한 정치지도자들 중 '비정치적'인 정치지도자 라는 평가도 있다.,"{'word': '조선인민공화국', 'start_idx': 15, 'end_idx': 21, 'type': 'ORG'}","{'word': '한반도', 'start_idx': 32, 'end_idx': 34, 'type': 'LOC'}",org:member_of,wikipedia
1114,"알베르트 아인슈타인이 보낸 편지를 계기로 1942년에 미국에서 맨해튼 계획이 실시되자, 슬로틴 또한 여기에 선발되어 미국 뉴멕시코주의 로스 앨러모스에 위치한 로스 앨러모스 국립 연구소의 연구원이 되었다.","{'word': '로스 앨러모스', 'start_idx': 88, 'end_idx': 94, 'type': 'ORG'}","{'word': '뉴멕시코주', 'start_idx': 68, 'end_idx': 72, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
1154,인천광역시 연수구에 위치한 월드비전 선학종합사회복지관에서 수거된 약 200여개의 도시락을 인천시설공단 직원들이 모여 세척 및 건조하는 봉사활동이다.,"{'word': '인천시설공단', 'start_idx': 50, 'end_idx': 55, 'type': 'ORG'}","{'word': '인천광역시', 'start_idx': 0, 'end_idx': 4, 'type': 'LOC'}",org:member_of,wikitree
1159,"2019년 8월 1일에 한국공항공사가 418억 원을 들여서 김해국제공항에 620만 리터 규모의 하이드런트 급유 시설을 신설함에 따라 급유 문제는 어느 정도 해결됐으며, 이에 따라 A350이나 B787같은 중형 광동체기의 운항 여건이 개선됐다.","{'word': '한국공항공사', 'start_idx': 13, 'end_idx': 18, 'type': 'ORG'}","{'word': '김해국제공항', 'start_idx': 33, 'end_idx': 38, 'type': 'LOC'}",no_relation,wikipedia
1169,펜실베이니아 대학교(University of Pennsylvania)는 흔히 유펜(UPenn) 혹은 펜 Penn으로도 불리며 미국 펜실베이니아주 필라델피아에 있는 아이비 리그 사립 대학이다.,"{'word': '펜실베이니아 대학교', 'start_idx': 0, 'end_idx': 9, 'type': 'ORG'}","{'word': '펜실베이니아주 필라델피아', 'start_idx': 73, 'end_idx': 85, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
1181,에어 캐나다는 캐나다의 국책 항공사이자 캐나다의 최대 항공사로 온타리오주 미시사가의 토론토 피어슨 국제공항을 중심 공항으로 하여 160곳에 정기편 및 전세기편으로 승객과 화물을 수송하고 있으며 자회사인 에어캐나다 버케이션즈을 통하여 90곳에 휴가 패키지를 운영하고 있다.,"{'word': '캐나다', 'start_idx': 3, 'end_idx': 5, 'type': 'ORG'}","{'word': '토론토', 'start_idx': 47, 'end_idx': 49, 'type': 'LOC'}",no_relation,wikipedia
1187,"전라북도는 ""남원시와 26일 남원시청 시장실에서 이환주 남원시장, 차주하 전라북도 투자금융과장 등이 참석한 가운데 제너럴바이오와 전라북도 남원시 송동면에 추가 증설 투자협약을 체결했다""고 밝혔다.","{'word': '남원시', 'start_idx': 7, 'end_idx': 9, 'type': 'ORG'}","{'word': '전라북도', 'start_idx': 41, 'end_idx': 44, 'type': 'LOC'}",org:place_of_headquarters,wikitree
1188,"남양주시와 한국교통연구원은 이번 업무협약을 통해 철도, 도로 및 버스 등 광역교통 분야에서 △학술자료, 출판물 등 교류 △공동세미나 및 연구발표회 등 개최 △공동연구 및 정보공유를 위한 교류 등 수도권 동북부 광역교통 개선을 위해 상호협력 할 예정이다.","{'word': '양주시', 'start_idx': 1, 'end_idx': 3, 'type': 'ORG'}","{'word': '수도권', 'start_idx': 109, 'end_idx': 111, 'type': 'LOC'}",org:member_of,wikitree
1193,그는 이탈리아와 유럽의 강팀 유벤투스로 이적하는 2011년까지 그의 고향팀에 잔류했다.,"{'word': '유벤투스', 'start_idx': 16, 'end_idx': 19, 'type': 'ORG'}","{'word': '이탈리아', 'start_idx': 3, 'end_idx': 6, 'type': 'LOC'}",no_relation,wikipedia
1197,"오스만 제국은 오스만 가문을 왕가로 하여, 현재 터키 최대의 도시인 이스탄불에 도읍하여 서쪽의 모로코부터 동쪽의 아제르바이잔에 이르러 북쪽의 우크라이나에서 남쪽의 예멘에 이르는 광대한 영토를 지배했던 제국이다.","{'word': '오스만 가문', 'start_idx': 8, 'end_idx': 13, 'type': 'ORG'}","{'word': '오스만 제국', 'start_idx': 0, 'end_idx': 5, 'type': 'LOC'}",org:member_of,wikipedia
1211,"프로이센은 1806년 예나-아우어슈테트 전투에서 대패하고 틸지트 회담에서 러시아의 뜻이 반영되어 멸망을 모면한 후 영토의 절반을 잃고 군사력을 제한받는 등 주권을 상당 부분 상실했는데, 다른 대다수 독일의 국가들과 마찬가지로 원정군의 국내 통과는 물론이고 군비 제공과 원정군 참가에도 동의해야 했다.","{'word': '프로이센', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '러시아', 'start_idx': 41, 'end_idx': 43, 'type': 'LOC'}",no_relation,wikipedia
1216,"마가다 왕국 치하의 마을은 그라마카스라는 마을 이장과 판차야트를 통하여 마을을 다스렸으며, 마가다 왕국의 행정부는 행정적, 사법적, 군사적 기능으로 나누어졌다.","{'word': '마가다', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '판차야트', 'start_idx': 30, 'end_idx': 33, 'type': 'LOC'}",org:members,wikipedia
1230,창원 LG 세이커스(Changwon LG Sakers)는 경상남도 창원시를 연고로 하는 대한민국의 프로 농구단이다.,"{'word': '창원 LG 세이커스', 'start_idx': 0, 'end_idx': 9, 'type': 'ORG'}","{'word': '경상남도 창원시', 'start_idx': 32, 'end_idx': 39, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
1231,"베트남 전쟁과 관련된 미국 국방부의 비밀 보고서인 《펜타곤 페이퍼》에서는 “1945년 말에서 1946년 말까지 프랑스와 베트남이 소강상태를 보일 때 호찌민은 백악관에 정부의 승인을 요청하는 전문을 계속하여 보냈다. ... ... 하지만, 호찌민은 아무런 회신을 받지 못하였다”고 기록하고 있다.","{'word': '베트남', 'start_idx': 67, 'end_idx': 69, 'type': 'ORG'}","{'word': '호찌민', 'start_idx': 83, 'end_idx': 85, 'type': 'LOC'}",no_relation,wikipedia
1236,이 결과로 그는 수학계의 주목을 받게 되었고 미국의 대학과 중화인민공화국 산둥 대학 등을 오가면서 현재 수학 교수로 활동 중이다.,"{'word': '산둥 대학', 'start_idx': 41, 'end_idx': 45, 'type': 'ORG'}","{'word': '중화인민공화국', 'start_idx': 33, 'end_idx': 39, 'type': 'LOC'}",org:place_of_headquarters,wikipedia
