id,sentence,subject_entity,object_entity,label,source
400,메르세데스 벤츠의 콘셉트카 '비전 AVTR'은 미래 자동차는 어떤 차가 될 수 있는지에 대한 상상을 불러일으키키 위해 고안됐다고 한다.,"{'word': '메르세데스 벤츠', 'start_idx': 0, 'end_idx': 7, 'type': 'ORG'}","{'word': '자동차', 'start_idx': 29, 'end_idx': 31, 'type': 'POH'}",org:product,wikitree
420,"그는 1999년, 2000년, 2001년과 2003년에 분데스리가 우승을 거두었고, 1998년, 2000년과 2003년에는 DFB-포칼 우승을 거두었으며, 2001년에는 UEFA 챔피언스리그 우승도 거두었다.","{'word': '분데스리가', 'start_idx': 31, 'end_idx': 35, 'type': 'ORG'}","{'word': 'DFB-포칼', 'start_idx': 69, 'end_idx': 74, 'type': 'POH'}",no_relation,wikipedia
441,1984년 5월 빌바오와의 코파 델 레이(스페인 국왕컵) 결승에서 마라도나는 집단 난투극의 주동자가 되어 폭력사태에 휩싸였으며 이것이 원인이 되어 마라도나는 FC 바르셀로나 에서 강제로 퇴출당했다.,"{'word': '코파 델 레이', 'start_idx': 15, 'end_idx': 21, 'type': 'ORG'}","{'word': '스페인', 'start_idx': 23, 'end_idx': 25, 'type': 'POH'}",org:place_of_headquarters,wikipedia
442,"폴란드에서 교복이라는 개념은 20세기 초반까지는 존재하지 않았지만, 폴란드에 공산주의 정권인 폴란드 인민 공화국이 수립되고 나서 교복을 착용했다가 1980년대 경제적인 악화로 인해 많은 학교에서 교복을 취소하고 말았다.","{'word': '폴란드 인민 공화국', 'start_idx': 52, 'end_idx': 61, 'type': 'ORG'}","{'word': '공산주의', 'start_idx': 43, 'end_idx': 46, 'type': 'POH'}",org:political/religious_affiliation,wikipedia
453,《Aftermath》는 1966년 4월 데카 레코드를 통해 발표된 롤링 스톤스의 네 번째 영국 정규 음반이다.,"{'word': '롤링 스톤스', 'start_idx': 37, 'end_idx': 42, 'type': 'ORG'}","{'word': 'Aftermath', 'start_idx': 1, 'end_idx': 9, 'type': 'POH'}",org:product,wikipedia
462,"2013년 3월 14일, 아데바요르는 결정적인 원정골을 기록해 인테르나치오날레와의 UEFA 유로파리그 경기에서 합계로 동률을 이루고 원정 다득점 원칙에 따라 토트넘을 대회 8강에 올렸다.","{'word': '인테르나치오날레', 'start_idx': 35, 'end_idx': 42, 'type': 'ORG'}","{'word': 'UEFA', 'start_idx': 46, 'end_idx': 49, 'type': 'POH'}",org:member_of,wikipedia
464,"K리그 챌린지의 11개 팀과 내셔널리그 10개 팀, 그리고 K3리그 2015의 우승팀과 준우승팀은 예선 3라운드에 직행한다.","{'word': '내셔널리그', 'start_idx': 16, 'end_idx': 20, 'type': 'ORG'}","{'word': 'K리그', 'start_idx': 0, 'end_idx': 2, 'type': 'POH'}",no_relation,wikipedia
489,"영암군 민속씨름단 재경 후원회장인 김한모 회장은 유네스코 인류무형문화유산이자 자랑스러운 대한민국 문화유산인 민속씨름 부흥을 위해 2017년부터 매년 후원을 아끼지 않고 있으며 지금까지 약 4억원을 지원, 민속 스포츠 부활에 크게 기여해왔다.","{'word': '유네스코', 'start_idx': 27, 'end_idx': 30, 'type': 'ORG'}","{'word': '인류무형문화유산', 'start_idx': 32, 'end_idx': 39, 'type': 'POH'}",no_relation,wikitree
510,"안드리야 칼루제로비치는 세르비아 수페르리가의 OFK 베오그라드에서 축구를 시작하였으며, 초기에는 전도유망한 선수로 촉망받았다.","{'word': '세르비아', 'start_idx': 13, 'end_idx': 16, 'type': 'ORG'}","{'word': '베오그라드', 'start_idx': 29, 'end_idx': 33, 'type': 'POH'}",no_relation,wikipedia
516,"레베데프는 과거 소비에트 연방의 대통령이었던 고르바초프와도 함께 일하고 있으며, 자유주의 성향의 신문인 노바야 가제타의 주식 49%를 소유하고 있다.","{'word': '노바야 가제타', 'start_idx': 58, 'end_idx': 64, 'type': 'ORG'}","{'word': '자유주의', 'start_idx': 45, 'end_idx': 48, 'type': 'POH'}",org:political/religious_affiliation,wikipedia
523,"아울러 투니버스 방영 명칭이 가 아닌 것에 대해 일본판 팬들을 중심으로 상당한 불만을 제기하고 있으나, 최근에는 원작 만화가 국내에서 이미 발행되었을 경우에는 마케팅의 편의를 위해 일본 제작사 측이 국내 단행본의 제목과 동일하게 하여 방영할 것을 계약 조건으로 삼고 있고, 이 작품 역시 일본 제작사 측이 국내 애니메이션 명칭을 서울문화사의 단행본 명칭인 로 할 것을 요구하여 투니버스 측이 수용한 것이다.","{'word': '투니버스', 'start_idx': 4, 'end_idx': 7, 'type': 'ORG'}","{'word': '애니메이션', 'start_idx': 174, 'end_idx': 178, 'type': 'POH'}",no_relation,wikipedia
537,"1961년부터 1970년까지 이탈리아의 인테르나치오날레 소속으로 뛰면서 팀의 세리에 A 3회 우승(1962-63, 1964-65, 1965-66), 유러피언컵 2회 우승(1964, 1965), 인터콘티넨털컵 2회 우승(1964, 1965)에 공헌하였고 1970년부터 1973년까지 이탈리아의 삼프도리아 소속으로 뛰었다.","{'word': '인테르나치오날레', 'start_idx': 22, 'end_idx': 29, 'type': 'ORG'}","{'word': '세리에 A', 'start_idx': 43, 'end_idx': 47, 'type': 'POH'}",org:member_of,wikipedia
543,전북현대는 오는 28일 수원삼성을 전주성으로 불러들여 K리그1 32라운드를 치른다.,"{'word': '전북현대', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': 'K리그1', 'start_idx': 30, 'end_idx': 33, 'type': 'POH'}",org:member_of,wikitree
570,"2003년 유럽 축구 연맹(UEFA)이 주관한 크로아티아의 UEFA 주빌리 어워드 수상자로 명명되기도 했으며, 그는 1998년 FIFA 올해의 선수 3위를 차지했고, 살아있는 125인의 축구 선수 명단인 FIFA 100에 등록된 유일한 크로아티아인이었다.","{'word': '유럽 축구 연맹', 'start_idx': 6, 'end_idx': 13, 'type': 'ORG'}","{'word': 'UEFA', 'start_idx': 33, 'end_idx': 36, 'type': 'POH'}",org:alternate_names,wikipedia
592,2014년 5월 21일 한국e스포츠협회가 KeSPA컵의 재개최를 밝힘으로써 약 7년 만에 KeSPA컵이 부활하게 되었다.,"{'word': '한국e스포츠협회', 'start_idx': 13, 'end_idx': 20, 'type': 'ORG'}","{'word': 'KeSPA', 'start_idx': 23, 'end_idx': 27, 'type': 'POH'}",org:members,wikipedia
620,는 지난 16일 한국철도공사를 방문해 손병석 사장에게 전라선 KTX 증편과 동력분산식 전기차량(EMU) 정비기지 유치 등 철도 관련 현안사업에 대한 협조를 요청했다.,"{'word': '한국철도공사', 'start_idx': 9, 'end_idx': 14, 'type': 'ORG'}","{'word': '전라선', 'start_idx': 30, 'end_idx': 32, 'type': 'POH'}",org:product,wikitree
631,"FC 인테르나치오날레 밀라노, 유벤투스 FC와 함께 이탈리아를 대표하는 전통 명문 클럽으로, 2009년 현재까지 세리에 A에서 18회 우승하여 이탈리아에서 유벤투스 FC 다음으로 많은 리그 우승 기록을 가지고 있고, 인테르와 동률을 이루고 있다.","{'word': 'FC 인테르나치오날레 밀라노', 'start_idx': 0, 'end_idx': 14, 'type': 'ORG'}","{'word': '세리에 A', 'start_idx': 63, 'end_idx': 67, 'type': 'POH'}",org:member_of,wikipedia
664,2017년 1월 31일 K리그 챌린지 서울 이랜드 FC의 코치로 임명되었다.,"{'word': '서울 이랜드 FC', 'start_idx': 21, 'end_idx': 29, 'type': 'ORG'}","{'word': 'K리그 챌린지', 'start_idx': 13, 'end_idx': 19, 'type': 'POH'}",org:member_of,wikipedia
666,"그 후, 미국 최고의 어린이 엔터테인먼트 전문채널 니켈로디언기반의 애니메이션 & 일반장르의 영화를 제작하는 전용 스튜디오인 니켈로디언 무비스를 설립했으며, 1년 뒤, 음악 전문 케이블 채널 MTV의 기반으로 만들어진 일반장르의 영화를 제작하는 전용 스튜디오인 MTV 필름스를 설립하면서 바이어컴 계열의 케이블방송사가 영화 제작 사업에 진출하게된다.","{'word': '니켈로디언 무비스', 'start_idx': 69, 'end_idx': 77, 'type': 'ORG'}","{'word': '애니메이션', 'start_idx': 37, 'end_idx': 41, 'type': 'POH'}",org:product,wikipedia
701,그 외에 판매 목적으로 엔진을 개발하는 회사로는 크라이엔진의 크라이텍과 토크 게임 엔진의 게러지게임즈가 있다.,"{'word': '크라이엔진', 'start_idx': 27, 'end_idx': 31, 'type': 'ORG'}","{'word': '게임 엔진', 'start_idx': 43, 'end_idx': 47, 'type': 'POH'}",no_relation,wikipedia
715,"솔다도는 카스티야 소속으로 치른 2005-06 시즌에 세군다 디비시온 19골을 기록했고, 이 중 2골을 페널티킥으로 기록해 시우다드 데 무르시아의 호세 후안 루케와 득점 2위를 차지했고, 레크레아티보의 이케추쿠 우체보다 한 골 덜 넣었다.","{'word': '레크레아티보', 'start_idx': 105, 'end_idx': 110, 'type': 'ORG'}","{'word': '세군다 디비시온', 'start_idx': 30, 'end_idx': 37, 'type': 'POH'}",no_relation,wikipedia
737,"한국철도공사 소속 청량리역은 경원선, 중앙선의 철도역이다.","{'word': '한국철도공사', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': '경원선', 'start_idx': 16, 'end_idx': 18, 'type': 'POH'}",no_relation,wikipedia
745,국민의 정부는 문민정부 말년에 발생한 IMF 외환위기 사태를 극복해야 하는 숙제를 떠안게 되었다.,"{'word': '문민정부', 'start_idx': 8, 'end_idx': 11, 'type': 'ORG'}","{'word': '국민의 정부', 'start_idx': 0, 'end_idx': 5, 'type': 'POH'}",no_relation,wikipedia
787,"현재 아마존 닷컴 에서 구할 수 있는 프랑스어판의 《역사철학강의》는 브랭의 철학 도서관(Libraire Philosophique J. Vrin)에서 나온 지블랭(J. Gibelin)의 1946년 판본과(단권 413쪽), 같은 곳에서 나온 1967, 2000, 2004년 판본(최종판의 경우 3권으로 구성되어 있다), 갈리마르 출판사(Gallimard)에서 1990-1991년에 나온 두 권짜리 판본, 그리고 프랑스&유럽 출판 주식회사(French & European Publications Inc)에서 1991년에 나온 두 권짜리 판본이 있다.","{'word': '갈리마르', 'start_idx': 177, 'end_idx': 180, 'type': 'ORG'}","{'word': '프랑스', 'start_idx': 21, 'end_idx': 23, 'type': 'POH'}",no_relation,wikipedia
840,디즈니 스튜디오가 오스왈드 시리즈에서 제거되고 여러 애니메이터가 윙크러로 떠났을 때 월트 디즈니와 아이웍스는 미키 마우스를 만들었다.,"{'word': '월트 디즈니', 'start_idx': 47, 'end_idx': 52, 'type': 'ORG'}","{'word': '애니메이터', 'start_idx': 29, 'end_idx': 33, 'type': 'POH'}",no_relation,wikipedia
857,"2013년 6월 제니트에서 그리스계 러시아인의 골키퍼 유리 로디긴을 그리스의 1부리그인 수페르리가 엘라다 소속의 스코타 크산티에서 영입해오면서, 제브노프의 자리는 점점 좁아졌고, 결국 2014-15 시즌에 러시아 프리미어리그로 승격한 FC 토르페도 모스크바로 이적해갔다.","{'word': '수페르리가 엘라다', 'start_idx': 49, 'end_idx': 57, 'type': 'ORG'}","{'word': '그리스', 'start_idx': 15, 'end_idx': 17, 'type': 'POH'}",org:place_of_headquarters,wikipedia
898,"송종욱 광주은행장은 '여행스케치 아시아나클럽카드' 출시를 기념해 1호 가입자로 나서며 ""최근 트렌드를 반영하여 고객님의 선호 업종과 해외 사용금액에 대해서 기존 광주카드의 아시아나항공 제휴 마일리지 적립보다 2~3배 더 적립해드릴 수 있도록 혜택을 강화했다. 더 풍성해진 광주카드 혜택에 고객님의 많은 관심과 성원을 부탁드린다“고 말했다.","{'word': '아시아나항공', 'start_idx': 96, 'end_idx': 101, 'type': 'ORG'}","{'word': '아시아나클럽', 'start_idx': 18, 'end_idx': 23, 'type': 'POH'}",org:members,wikitree
912,골든스테이트는 28일(한국시간) 미국 캘리포니아주 샌프란시스코의 체이스 센터에서 열린 2019-2020 NBA 정규리그 피닉스 선스와 홈 경기에서 105-96으로 이겼다.,"{'word': '피닉스 선스', 'start_idx': 67, 'end_idx': 72, 'type': 'ORG'}","{'word': 'NBA', 'start_idx': 58, 'end_idx': 60, 'type': 'POH'}",org:member_of,wikitree
947,람보르기니 V12는 자동차 제조 업체 람보르기니가 만든 V12 엔진이다.,"{'word': '람보르기니', 'start_idx': 21, 'end_idx': 25, 'type': 'ORG'}","{'word': '자동차', 'start_idx': 11, 'end_idx': 13, 'type': 'POH'}",org:product,wikipedia
951,"전북 현대가 7일 전주월드컵경기장에서 열린 하나원큐 K리그 1 2019 19라운드 성남FC와 홈 경기서 김신욱과 손준호, 이동국의 골로 3-1 승리를 거뒀다.","{'word': '전북 현대', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '전주월드컵경기장', 'start_idx': 10, 'end_idx': 17, 'type': 'POH'}",no_relation,wikitree
952,"또한 구매 후 포토 상품평을 작성해서 올리면 한화 이글스 유니폼(5명), 한화이글스 관람권(10명), 수리 마스코트 플리플랍(20명)등 다양한 한화이글스 굿즈를 증정한다.","{'word': '한화 이글스', 'start_idx': 25, 'end_idx': 30, 'type': 'ORG'}","{'word': '유니폼', 'start_idx': 32, 'end_idx': 34, 'type': 'POH'}",org:product,wikitree
963,"2011년 10월, 펜탁스는 일본의 사무기기, 카메라 제조 업체인 리코에 인수 되었는데, 카메라 사업부만 인수되었다.","{'word': '펜탁스', 'start_idx': 11, 'end_idx': 13, 'type': 'ORG'}","{'word': '카메라', 'start_idx': 26, 'end_idx': 28, 'type': 'POH'}",org:product,wikipedia
965,롯데건설은 서울 동대문구 전농동 일대에 공급하는 ‘청량리역 롯데캐슬 SKY-L65’이 전날 동대문구로부터 분양승인을 받았다고 9일 밝혔다.,"{'word': '롯데건설', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '롯데캐슬', 'start_idx': 33, 'end_idx': 36, 'type': 'POH'}",org:product,wikitree
999,"홍인성 구청장은 “풍부한 문화 인프라를 통해 영화, 드라마의 주요 촬영장소로 각광받고 있는 우리 중구에 활발히 활동 중인 봉만대 영화감독의 방문을 환영하며, 직원 여러분들도 우리 중구가 발전할 방향에 대한 새롭고 다양한 상상의 나래를 펼칠 기회가 되기를 기대한다”라고 말했다.","{'word': '봉만대', 'start_idx': 68, 'end_idx': 70, 'type': 'ORG'}","{'word': '영화감독', 'start_idx': 72, 'end_idx': 75, 'type': 'POH'}",no_relation,wikitree
1016,"노르망디 뇌부르(현재의 외르주) 출신으로, 프랑스 혁명 발발시 노르망디 고등법원의 부속 변호사였다.","{'word': '노르망디', 'start_idx': 35, 'end_idx': 38, 'type': 'ORG'}","{'word': '프랑스', 'start_idx': 24, 'end_idx': 26, 'type': 'POH'}",org:member_of,wikipedia
1030,"2002-2003 시즌 AC 밀란과의 경기에서 세리에 A 데뷔전을 치렀고, 이 해 6월에는 가나 대표팀 데뷔전을 치렀다.","{'word': 'AC 밀란', 'start_idx': 13, 'end_idx': 17, 'type': 'ORG'}","{'word': '세리에 A', 'start_idx': 26, 'end_idx': 30, 'type': 'POH'}",org:member_of,wikipedia
1039,람보르기니 디아블로(Lamborghini Diablo)는 이탈리아의 자동차 제조업체 람보르기니가 1990년부터 2001년까지 생산한 스포츠 자동차이다.,"{'word': '람보르기니', 'start_idx': 47, 'end_idx': 51, 'type': 'ORG'}","{'word': '자동차 제조업체', 'start_idx': 38, 'end_idx': 45, 'type': 'POH'}",no_relation,wikipedia
1047,"문성민은 동성고등학교 시절부터 수비를 거의 하지 않고 공격에 전념해왔기 때문에 상대 팀의 목적타 서브의 대상이 되어 고전하기도 했지만 이내 현대캐피탈의 주포로 자리잡았고, NH농협 2010~2011 V-리그 올스타전을 앞둔 최종 투표에서 3700여표를 득표하며 인천 대한항공 점보스 세터 한선수에 이어 최다 득표 2위를 차지하였다.","{'word': '인천 대한항공 점보스', 'start_idx': 146, 'end_idx': 156, 'type': 'ORG'}","{'word': 'V-리그', 'start_idx': 111, 'end_idx': 114, 'type': 'POH'}",org:member_of,wikipedia
1068,"이경일 연구원은 “엔씨소프트의 1분기 매출액은 전년 동기대비 91% 늘어난 6836억원, 영업이익은 244% 증가한 2734억원을 기록하며 컨센서스에 부합할 전망”이라며 “‘리니지2M’의 매출이 견조하게 유지되는 가운데 ‘리니지2M’의 매출이 온기반영되면서 1분기 모바일 매출은 165% 증가한 5263억원 수준까지 급증해 이익성장 견인할 것”이라고 내다봤다.","{'word': '엔씨소프트', 'start_idx': 10, 'end_idx': 14, 'type': 'ORG'}","{'word': '리니지2M', 'start_idx': 124, 'end_idx': 128, 'type': 'POH'}",org:product,wikitree
1082,이용섭 광주광역시장이 13일 오후 시청 3층 접견실에서 ‘광주시민프로축구단 2020 시즌권 구매기념 행사’에 참석해 시즌권 구매 후 광주시민프로축구단 관계자들과 기념촬영을하고 있다.,"{'word': '광주시민프로축구단', 'start_idx': 74, 'end_idx': 82, 'type': 'ORG'}","{'word': '광주광역시', 'start_idx': 4, 'end_idx': 8, 'type': 'POH'}",org:place_of_headquarters,wikitree
1101,2015-16 오스트레일리아 W리그 시즌에서 8골을 기록하여 멜버른 시티의 정규 시즌 우승에 기여했고 시드니 FC와의 W리그 그랜드 파이널 결승전에서 멜버른 시티의 4-1 승리에 기여하면서 멜버른 시티의 그랜드 파이널 우승에도 기여했다.,"{'word': '시드니', 'start_idx': 57, 'end_idx': 59, 'type': 'ORG'}","{'word': '오스트레일리아', 'start_idx': 8, 'end_idx': 14, 'type': 'POH'}",org:member_of,wikipedia
1134,"한국 전쟁이 발발하면서 더글라스 맥아더 장군의 극동사령부에 편입되었다가, 제8군으로 지휘통제권을 되돌려 지면서, 제8군 예하 ""육군 제8668부대, 주한 미군 군사고문단"", 1950년 12월 28일에 육군 제8202부대로 바뀌었다.","{'word': '주한 미군 군사고문단', 'start_idx': 83, 'end_idx': 93, 'type': 'ORG'}","{'word': '한국 전쟁', 'start_idx': 0, 'end_idx': 4, 'type': 'POH'}",no_relation,wikipedia
1136,"카이로 국제 도서전은 출판사들과 소매상인들의 정부 단체인 이집트 도서 위원회가 주최하는데, 1969년에 카이로의 정도(定都) 1000주년을 맞아 최초로 개최했다가 큰 성공을 거둔 뒤로 2009년 1월부터 2월에 걸쳐 개최된 41회 도서전까지 꾸준히 열려왔다.","{'word': '이집트', 'start_idx': 32, 'end_idx': 34, 'type': 'ORG'}","{'word': '카이로', 'start_idx': 0, 'end_idx': 2, 'type': 'POH'}",org:place_of_headquarters,wikipedia
1144,"영국식 입헌군주제와 경제적 자유주의를 주창하던 진보당과, 개혁적 자유주의를 주창하던 입헌민주당에 반대하는 전형적인 보수 정당으로 기능하였다.","{'word': '민주당', 'start_idx': 49, 'end_idx': 51, 'type': 'ORG'}","{'word': '자유주의', 'start_idx': 36, 'end_idx': 39, 'type': 'POH'}",org:political/religious_affiliation,wikipedia
1146,"현대자동차는 이날 호남대학교 미래자동차공학부 학생들의 실습교육을 위해 제네시스(EQ 900) 차량 1대를 기증하고, 현대차량에 대한 무상수리 봉사를 실시했다.","{'word': '현대자동차', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '제네시스', 'start_idx': 39, 'end_idx': 42, 'type': 'POH'}",org:product,wikitree
1205,"미국에서 머무는 동안, 나치 독일에서 핵무기 개발하는것에 상대적으로, 미국의 군사력을 키워서 전쟁을 막아야 한다는, 여러 사람의 설득과 고심 끝에 루스벨트 대통령에게 원자 폭탄 제조의 필요성을 역설하는 편지를 보내기도 하였다.","{'word': '나치 독일', 'start_idx': 13, 'end_idx': 17, 'type': 'ORG'}","{'word': '대통령', 'start_idx': 87, 'end_idx': 89, 'type': 'POH'}",no_relation,wikipedia
1223,"사실 제25보병사단은 한국전쟁이 거의 끝나기 직전에 창설된 부대라 한국전쟁 당시 창설부대에는 들어가지만, 실제 전과는 전무하다.","{'word': '제25보병사단', 'start_idx': 3, 'end_idx': 9, 'type': 'ORG'}","{'word': '한국전쟁', 'start_idx': 12, 'end_idx': 15, 'type': 'POH'}",no_relation,wikipedia
1262,"이후 같은 해 다시 친정팀인 자카르타로 돌아와서 2005년까지 96경기에서 56골을 터뜨리면서 팀의 리가 1 2001 시즌 우승을 이끌었고 2005 시즌 이후 말레이시아의 셀랑고르 FA로 이적하여 2007년까지 63경기에서 42골을 기록하며 팀의 말레이시아 프리미어리그 2005 시즌, 2005년 말레이시아컵, 2005년 말레이시아 FA컵 우승에 일조했다.","{'word': '셀랑고르 FA', 'start_idx': 96, 'end_idx': 102, 'type': 'ORG'}","{'word': '말레이시아', 'start_idx': 138, 'end_idx': 142, 'type': 'POH'}",org:place_of_headquarters,wikipedia
