id,sentence,subject_entity,object_entity,label,source
633,"1979년 10월 26일 부친 박정희 대통령의 암살 이전까지 박근혜는 청와대에서 생활하였으며 부친의 암살 이후 청와대에서 나와 정수장학회, 육영재단 등을 운영하였다.","{'word': '박정희', 'start_idx': 17, 'end_idx': 19, 'type': 'PER'}","{'word': '1979년 10월 26일', 'start_idx': 0, 'end_idx': 12, 'type': 'DAT'}",per:date_of_death,wikipedia
634,"지승민(池承珉, 1978년 9월 12일 ~)은 전 KBO 리그 한화 이글스, 삼성 라이온즈, 두산 베어스의 투수이다.","{'word': '지승민', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1978년 9월 12일', 'start_idx': 9, 'end_idx': 20, 'type': 'DAT'}",per:date_of_birth,wikipedia
639,"조나단 아버지 욤비 토나(53) 씨 는 콩고민주공화국 내 부족국가 왕자 출신으로, 부패 관료를 고발해 고문을 받다 2002년에 한국에 들어왔다.","{'word': '욤비 토나', 'start_idx': 8, 'end_idx': 12, 'type': 'PER'}","{'word': '2002년', 'start_idx': 64, 'end_idx': 68, 'type': 'DAT'}",no_relation,wikitree
655,교황 베네딕토 16세(1927년 4월 16일 ~)는 제265대 교황(재위: 2005년 4월 24일 ~ 2013년 2월 27일)이다.,"{'word': '베네딕토 16세', 'start_idx': 3, 'end_idx': 10, 'type': 'PER'}","{'word': '1927년 4월 16일', 'start_idx': 12, 'end_idx': 23, 'type': 'DAT'}",per:date_of_birth,wikipedia
670,"교황 사비니아노(Sabinianus PP., Papa Sabiniano)는 제65대 교황(재위: 604년 9월 13일 - 606년 2월 22일)이다.","{'word': '사비니아노', 'start_idx': 3, 'end_idx': 7, 'type': 'PER'}","{'word': '604년 9월 13일', 'start_idx': 54, 'end_idx': 64, 'type': 'DAT'}",no_relation,wikipedia
676,"비록 수도 평양이 함락되며 보장왕이 항복하고 고구려는 멸망했지만 아직 안시성을 비롯한 요동지역의 많은 성을 비롯하여 여러 곳에서 당에 항복하지 않고 아직 항전하고 있었고, 특히 고연무,검모잠,고정문 등의 각지의 고구려 지도자들은 구국 운동을 벌이며 치열한 대당 항쟁을 하게 된다.","{'word': '고연무', 'start_idx': 99, 'end_idx': 101, 'type': 'PER'}","{'word': '고구려', 'start_idx': 118, 'end_idx': 120, 'type': 'DAT'}",per:origin,wikipedia
684,"최규성(崔圭成, 1950년 2월 4일 전라북도 김제 ~)은 대한민국 정치인이다.","{'word': '최규성', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1950년 2월 4일', 'start_idx': 9, 'end_idx': 19, 'type': 'DAT'}",per:date_of_birth,wikipedia
706,"낙선군(樂善君, 1641년 음력 11월 7일(12월 9일)(12월 9일) ~ 1695년 음력 3월 14일(4월 26일))은 조선의 왕족이다.","{'word': '낙선군', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1641년 음력 11월 7일', 'start_idx': 9, 'end_idx': 23, 'type': 'DAT'}",per:date_of_birth,wikipedia
716,"람베르토 2세(Lambert II of Spoleto, 870년/875년경 - 898년 10월 15일)는 카롤링거 왕조 출신의 스폴레토 공작, 이탈리아의 군주이다.","{'word': '람베르토 2세', 'start_idx': 0, 'end_idx': 6, 'type': 'PER'}","{'word': '898년 10월 15일', 'start_idx': 44, 'end_idx': 55, 'type': 'DAT'}",per:date_of_death,wikipedia
749,"김미화(1964년 9월 22일 ~)는 대한민국의 희극 배우 겸 텔레비전, 라디오 프로그램 진행자다.","{'word': '김미화', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1964년 9월 22일', 'start_idx': 4, 'end_idx': 15, 'type': 'DAT'}",per:date_of_birth,wikipedia
756,"프랭크 자파(Frank Vincent Zappa, 1940년 12월 21일~1993년 12월 4일)는 미국의 음악가이다.","{'word': '프랭크 자파', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '1940년 12월 21일', 'start_idx': 28, 'end_idx': 40, 'type': 'DAT'}",per:date_of_birth,wikipedia
775,"바디 알자만(- 1517년; 페르시아어: بدیع الزمان)는 티무르 왕조의 일원으로, 1506년부터 1507년까지 헤라트를 다스렸다.","{'word': '바디 알자만', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '1517년', 'start_idx': 9, 'end_idx': 13, 'type': 'DAT'}",per:date_of_death,wikipedia
788,"대나라를 정복한 조나라에서 처음으로 세웠고, 진 시황제가 통일 진나라에 일괄적으로 군현제를 도입했을 때에도 36군 중 하나로 있었다.","{'word': '시황제', 'start_idx': 27, 'end_idx': 29, 'type': 'PER'}","{'word': '진나라', 'start_idx': 35, 'end_idx': 37, 'type': 'DAT'}",per:origin,wikipedia
802,"1930년 국민당내 군벌인 펑위샹(馮玉祥)과 옌시산(閻錫山) 등이 장제스에 반항하여 중원 대전을 일으키자, 광시 군벌은 다시 펑과 옌에 가담하였다.","{'word': '옌시산', 'start_idx': 25, 'end_idx': 27, 'type': 'PER'}","{'word': '1930년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",no_relation,wikipedia
809,마츠다 유사쿠(1949년 9월 21일 ~ 1989년 11월 6일)는 일본의 가수이자 배우이다.,"{'word': '마츠다 유사쿠', 'start_idx': 0, 'end_idx': 6, 'type': 'PER'}","{'word': '1949년 9월 21일', 'start_idx': 8, 'end_idx': 19, 'type': 'DAT'}",per:date_of_birth,wikipedia
815,"버러스 프레더릭 스키너(Burrhus Frederic Skinner, 1904년 3월 20일~ 1990년 8월 18일)는 미국의 영문학자이자 심리학자이다.","{'word': '버러스 프레더릭 스키너', 'start_idx': 0, 'end_idx': 11, 'type': 'PER'}","{'word': '1990년 8월 18일', 'start_idx': 53, 'end_idx': 64, 'type': 'DAT'}",per:date_of_death,wikipedia
855,"박열과 가네코 후미코는 1926년 사형 선고를 받았으나 무기징역으로 감형되었고, 가네코 후미코는 1926년 7월 23일 우쓰노미야 형무소에서 의문의 죽음을 맞았다.","{'word': '가네코 후미코', 'start_idx': 4, 'end_idx': 10, 'type': 'PER'}","{'word': '1926년 7월 23일', 'start_idx': 54, 'end_idx': 65, 'type': 'DAT'}",per:date_of_death,wikipedia
878,1977년 7월생인 피의자 안인득은 2015년부터 경상남도 진주시 아파트에 거주했다.,"{'word': '안인득', 'start_idx': 15, 'end_idx': 17, 'type': 'PER'}","{'word': '1977년 7월', 'start_idx': 0, 'end_idx': 7, 'type': 'DAT'}",per:date_of_birth,wikipedia
883,"양만춘(梁萬春/楊萬春, ~)은 고구려 말의 군인이다.","{'word': '양만춘', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '고구려', 'start_idx': 17, 'end_idx': 19, 'type': 'DAT'}",per:origin,wikipedia
895,"임태경(任兌卿, Im Tae Kyung, 1973년 7월 4일 ~)은 대한민국의 가수이자 뮤지컬 배우, 배우이다.","{'word': '임태경', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1973년 7월 4일', 'start_idx': 23, 'end_idx': 33, 'type': 'DAT'}",per:date_of_birth,wikipedia
926,"금성대군 이유(錦城大君 李瑜, 1426년 5월 5일/음력 3월 28일~1457년 11월 7일/음력 10월 21일)는 조선 전기의 왕자이자 왕족 종실이며 문신, 무신, 군인, 정치가이다.","{'word': '금성대군', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '1426년 5월 5일/음력 3월 28일', 'start_idx': 17, 'end_idx': 37, 'type': 'DAT'}",per:date_of_birth,wikipedia
929,"우에스기씨의 영지는 우에스기 겐신의 센고쿠 시대에는 120만 석을 자랑하기도 했지만, 세키가하라 전투에서 서군에 가담한 우에스기 가게카쓰 대에 대폭 박탈당해 30만 석으로 줄어들었다.","{'word': '우에스기 겐신', 'start_idx': 11, 'end_idx': 17, 'type': 'PER'}","{'word': '센고쿠 시대', 'start_idx': 20, 'end_idx': 25, 'type': 'DAT'}",per:origin,wikipedia
945,"김요협(金堯莢, 1833년 ~ 1909년)은 조선 말기의 문신, 관료, 정치인이다.","{'word': '김요협', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1833년', 'start_idx': 9, 'end_idx': 13, 'type': 'DAT'}",per:date_of_birth,wikipedia
953,장미란은 1983년 10월 9일 강원도 원주에서 장호철과 이현자의 2녀 1남 중 맏딸로 태어났다.,"{'word': '장미란', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '1983년 10월 9일', 'start_idx': 5, 'end_idx': 16, 'type': 'DAT'}",per:date_of_birth,wikipedia
