id,sentence,subject_entity,object_entity,label,source
659,"도쿄 제국대학을 졸업 후 1923년 에 들어갔으며, 농상무성이 농림성과 상공성으로 분리된 뒤에는 상공성으로 자리를 옮겨 기시 노부스케 아래에서 만주국 통제 과장, 산업부 광공사장을 지냈다.","{'word': '기시 노부스케', 'start_idx': 67, 'end_idx': 73, 'type': 'PER'}","{'word': '상공성', 'start_idx': 54, 'end_idx': 56, 'type': 'LOC'}",per:employee_of,wikipedia
661,"앤더슨과 기네스는 오스트리아 작가 슈테판 츠바이크의 특히 중편 소설 《Twenty-Four Hours in the Life of a Woman》(1939)와 《The Post Office Girl》(1982), 그리고 그의 자서전 《The World of Yesterday》(1934–42) 등에 영감을 받았다.","{'word': '슈테판 츠바이크', 'start_idx': 19, 'end_idx': 26, 'type': 'PER'}","{'word': '오스트리아', 'start_idx': 10, 'end_idx': 14, 'type': 'LOC'}",per:origin,wikipedia
677,"손흥민(27, 토트넘)선수가 2019 발롱도르 최종후보자 30인 명단에 이름을 올린 데 이어, 이강인(18, 발렌시아)선수도 'U21 발롱도르'라 할 수 있는 2019 '코파 트로피' 최종후보자 10인에 지명됐다.","{'word': '이강인', 'start_idx': 53, 'end_idx': 55, 'type': 'PER'}","{'word': '발렌시아', 'start_idx': 61, 'end_idx': 64, 'type': 'LOC'}",per:employee_of,wikitree
681,"논란이 되었던 영화 (1933년)를 포함하여 체코슬로바키아에서 잠깐의 영화활동을 했던 헤디 라마르는 오스트리아 무기 제조업자인 부유한 남편을 피해 파리로 달아났다가 이후 런던에 가서 메트로 골드윈 메이어(MGM) 영화사 대표인 루이 B. 메이어를 만나 헐리우드 영화 계약을 제안받고 이후 1930~1950년대에 걸쳐 스타로 활동하면서 (1938년), (1940년), (1940년), (1940년), (1941년), H.M. 플햄 변호사>(1941년), (1940년) 등의 히트작을 냈다.","{'word': '헤디 라마르', 'start_idx': 48, 'end_idx': 53, 'type': 'PER'}","{'word': '오스트리아', 'start_idx': 56, 'end_idx': 60, 'type': 'LOC'}",no_relation,wikipedia
686,베네치아 공화국의 도제 엔리코 단돌로 역시 루지에로 2세의 두카트와 비슷한 은화를 발행했다.,"{'word': '엔리코 단돌로', 'start_idx': 13, 'end_idx': 19, 'type': 'PER'}","{'word': '베네치아 공화국', 'start_idx': 0, 'end_idx': 7, 'type': 'LOC'}",per:origin,wikipedia
692,아키모토 가쓰히로(秋元 克廣) 삿포로시장은 IOC의 결정에 환영한다는 성명을 발표한 반면 고이케 유리코(小池 百合子) 도쿄도지사는 강하게 반발하여 오전 6시에서 오전 5시에서 개최할 것을 주장했다.,"{'word': '고이케 유리코', 'start_idx': 50, 'end_idx': 56, 'type': 'PER'}","{'word': '도쿄도지사', 'start_idx': 66, 'end_idx': 70, 'type': 'LOC'}",per:title,wikipedia
707,"멜리나 메르쿠리(1920년 10월 31일 ~ 1994년 3월 6일)는 그리스의 배우이자, 가수, 정치인, 사회운동가이며, 본명은 마리아 아말리아 메르쿠리이다.","{'word': '멜리나 메르쿠리', 'start_idx': 0, 'end_idx': 7, 'type': 'PER'}","{'word': '그리스', 'start_idx': 39, 'end_idx': 41, 'type': 'LOC'}",per:origin,wikipedia
748,"홍보 투어가 곧 진행되려 하였으나, 소나타 아티카는 핀란드의 유명한 고딕 메탈 밴드인 나이트위시로부터 유럽 투어에 참여하기를 초대받았고, 그리고 밴드는 계획을 수정하기로 결정한다.","{'word': '소나타 아티카', 'start_idx': 20, 'end_idx': 26, 'type': 'PER'}","{'word': '핀란드', 'start_idx': 29, 'end_idx': 31, 'type': 'LOC'}",no_relation,wikipedia
766,"사우디아라비아 검찰청은 2019년 3월 1일에 ""사우디아라비아의 국가 안보를 파괴한 혐의""로 기소된 루자인 알하틀룰을 비롯한 여러 여성 인권 운동가들에 대한 사전 조사가 완료되었으며 이들을 법정에서 재판할 준비를 하고 있다고 밝혔다.","{'word': '루자인 알하틀룰', 'start_idx': 56, 'end_idx': 63, 'type': 'PER'}","{'word': '사우디아라비아', 'start_idx': 27, 'end_idx': 33, 'type': 'LOC'}",per:place_of_residence,wikipedia
767,1989년 대한민국 민주정의당 국회의원 김종호 등의 노력으로 국회의원 스카우트 연맹에 결성되었다.,"{'word': '김종호', 'start_idx': 22, 'end_idx': 24, 'type': 'PER'}","{'word': '대한민국', 'start_idx': 6, 'end_idx': 9, 'type': 'LOC'}",per:origin,wikipedia
774,코치시 졸탄(1952년 5월 30일 ~ 2016년 11월 6일)은 헝가리 태생의 피아니스트이자 지휘자이다.,"{'word': '코치시 졸탄', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '헝가리', 'start_idx': 37, 'end_idx': 39, 'type': 'LOC'}",per:place_of_birth,wikipedia
797,정종제 광주광역시 행정부시장이 16일 오전 시청 3층 중회의실에서 열린 1월 중 공공기관 부기관장 회의에서 기관별 주요 현안을 보고 받고 있다.,"{'word': '정종제', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '광주광역시 행정부시장', 'start_idx': 4, 'end_idx': 14, 'type': 'LOC'}",per:title,wikitree
810,"첫 번째 회의는 1960년 3월 9일부터 11일까지 미국 워싱턴D.C에서 열렸고, 이탈리아 오르토나 대사가 의장을 맡았다.","{'word': '오르토나', 'start_idx': 51, 'end_idx': 54, 'type': 'PER'}","{'word': '이탈리아', 'start_idx': 46, 'end_idx': 49, 'type': 'LOC'}",per:origin,wikipedia
819,"노무현 대통령 취임 이후 대통령 정무비서관으로 임명되었으나 반년만에 사임하고, 2004년 대한민국 제17대 국회의원 선거에서 열린우리당 후보로 부산 남구 을에 출마해 첫 선거를 치렀다.","{'word': '노무현', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '대한민국', 'start_idx': 50, 'end_idx': 53, 'type': 'LOC'}",per:origin,wikipedia
827,"싱가포르의 전 총리였던 리콴유는 아시아적 가치를 주장하며 대한민국, 중국, 일본, 베트남 등의 국가들이 서구적 가치가 아닌 아시아적 가치를 따라야 한다고 주장했다.","{'word': '리콴유', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '싱가포르', 'start_idx': 0, 'end_idx': 3, 'type': 'LOC'}",per:origin,wikipedia
828,"조석준(趙錫俊, 1954년 12월 18일 ~)은 대한민국의 기업가 겸 관료이자 예비역 대한민국 공군 대위이고 前 기자이며 前 기상행정공직자다.","{'word': '조석준', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '대한민국 공군 대위', 'start_idx': 48, 'end_idx': 57, 'type': 'LOC'}",per:title,wikipedia
829,이트륨의 이름은 스웨덴의 위테르뷔(Ytterby) 마을의 이름에서 유래되었으며 이 이름은 유명한 화학자 아레니우스가 새로운 광물을 발견해 이테르바이트(Ytterbite)라고 이름 짓고 다른 화학자들에게 성분 분석을 위해 샘플을 보냈을 때 부터 이어져 왔다.,"{'word': '아레니우스', 'start_idx': 58, 'end_idx': 62, 'type': 'PER'}","{'word': '스웨덴', 'start_idx': 9, 'end_idx': 11, 'type': 'LOC'}",per:origin,wikipedia
834,"최초의 개입으로서, 1967년 체 게바라는 볼리비아에서 마르크스주의 게릴라를 지도했으나 볼리비아인의 지원을 얻지 못해 실패하고 만다.","{'word': '체 게바라', 'start_idx': 17, 'end_idx': 21, 'type': 'PER'}","{'word': '볼리비아', 'start_idx': 24, 'end_idx': 27, 'type': 'LOC'}",no_relation,wikipedia
843,"양평군의 어머니 숙의 이씨는 양성 이씨 출신으로, 중종 때 판의금부사와 좌찬성 등을 역임한 이손과 일가 친척이다.","{'word': '숙의 이씨', 'start_idx': 9, 'end_idx': 13, 'type': 'PER'}","{'word': '양평군', 'start_idx': 0, 'end_idx': 2, 'type': 'LOC'}",per:children,wikipedia
867,"클리프 커티스(Cliff Curtis, 1968년 7월 27일 ~)는 뉴질랜드 출신의 배우로, 《피아노》, 《블로》 등의 영화에 출연하였고, NBC 텔레비전 시리즈 《트라마》와 《바디 오브 프루프》, 그리고 《갱릴레이티드》, ABC의 새 텔레비전 시리즈 《미싱》에 출연했으며 최근 《피어 더 워킹 데드》에서 트래비스 마나와 역을 맡았다.","{'word': '클리프 커티스', 'start_idx': 0, 'end_idx': 6, 'type': 'PER'}","{'word': '뉴질랜드', 'start_idx': 39, 'end_idx': 42, 'type': 'LOC'}",per:origin,wikipedia
874,얀 무하(1982년 12월 5일 ~)는 슬로바키아의 전 축구 선수로 포지션은 골키퍼이다.,"{'word': '얀 무하', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '슬로바키아', 'start_idx': 22, 'end_idx': 26, 'type': 'LOC'}",per:origin,wikipedia
920,"지금의 폴란드의 슈체친 시인 포메라니아의 슈테틴에서 태어나, 1796년 용기병 연대에 입대하였고 2년 후에 소위로 임관하였다.","{'word': '슈체친', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}","{'word': '폴란드', 'start_idx': 4, 'end_idx': 6, 'type': 'LOC'}",per:origin,wikipedia
948,푸블리우스 아일리우스 트라야누스 하드리아누스(76년 1월 24일~138년 7월 10일)는 로마 제국의 제14대 황제(재위: 117년~138년)이다.,"{'word': '트라야누스', 'start_idx': 12, 'end_idx': 16, 'type': 'PER'}","{'word': '로마 제국', 'start_idx': 50, 'end_idx': 54, 'type': 'LOC'}",per:origin,wikipedia
1044,"2010년 3월 29일, 최진영은 서울특별시 강남구 논현동의 자택에서 스스로 세상을 떠났다.","{'word': '최진영', 'start_idx': 14, 'end_idx': 16, 'type': 'PER'}","{'word': '서울특별시 강남구', 'start_idx': 19, 'end_idx': 27, 'type': 'LOC'}",per:place_of_death,wikipedia
1066,"한명진 예비후보는 ""전남의 아들로 태어나 오랜 세월 대한민국 예산전문가로 기획재정부 노무현 대통령 청와대 행정관 방위사업청 차장으로 국가에 헌신해온 한명진이 지역발전을 위한 새로운 길에 나섰다""며 ""전남의 미래와 지역의 비전을 상의하고 우리의 미래와 비전들을 지역민과 함께 신명나게 풀고 싶다""며 야심찬 포부를 밝혔다.","{'word': '노무현', 'start_idx': 47, 'end_idx': 49, 'type': 'PER'}","{'word': '대한민국', 'start_idx': 29, 'end_idx': 32, 'type': 'LOC'}",per:place_of_residence,wikitree
1067,"그는 빅상트 리자라쥐와 크리스토프 뒤가리와 한배를 탔고, 나중에 이들은 보르도와 1998년 프랑스 대표팀의 상징적인 존재로 거듭났다.","{'word': '리자라쥐', 'start_idx': 7, 'end_idx': 10, 'type': 'PER'}","{'word': '보르도', 'start_idx': 40, 'end_idx': 42, 'type': 'LOC'}",no_relation,wikipedia
1070,"스페인 영화는 세군도 데 초몬, 플로리안 레이, 루이스 가르시아 베르랑가, 후안 안토니오 바르뎀, 카를로스 사우라, 훌리오 메뎀, 알레한드로 아메나바르와 같은 여러 감독들의 시도로 더욱 풍성해지고 있다.","{'word': '카를로스 사우라', 'start_idx': 55, 'end_idx': 62, 'type': 'PER'}","{'word': '스페인', 'start_idx': 0, 'end_idx': 2, 'type': 'LOC'}",per:origin,wikipedia
1081,"에스파뇰에서의 프로 데뷔 이후, 루이스 미야 감독으로부터 스페인 U-21 국가대표팀에 차출되었다.","{'word': '루이스 미야', 'start_idx': 18, 'end_idx': 23, 'type': 'PER'}","{'word': '스페인', 'start_idx': 32, 'end_idx': 34, 'type': 'LOC'}",per:place_of_residence,wikipedia
1103,1614년 스페인의 펠리페 3세에 의해 열린 종교재판에서 가톨릭으로 개종하였던 수천의 모리스코가 처형되었다.,"{'word': '펠리페 3세', 'start_idx': 11, 'end_idx': 16, 'type': 'PER'}","{'word': '스페인', 'start_idx': 6, 'end_idx': 8, 'type': 'LOC'}",per:origin,wikipedia
1105,"윤호중은 경기도 장단군 출신으로, 배재고등보통학교에서 미술 교사였던 조각가 김복진에게 사사했다.","{'word': '윤호중', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '경기도', 'start_idx': 5, 'end_idx': 7, 'type': 'LOC'}",per:place_of_birth,wikipedia
1110,토미 메이컴은 북아일랜드 카운티 아마의 키디에서 1932년에 태어났다.,"{'word': '토미 메이컴', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '북아일랜드 카운티 아마', 'start_idx': 8, 'end_idx': 19, 'type': 'LOC'}",per:place_of_birth,wikipedia
1125,"마키아벨리는 그 사례로 알렉산드로스에게 정복한 다리우스 3세의 페르시아 제국을 들고 있는데, 그는 이러한 요점을 분명히 하기 위해 당대의 ""투르크 왕국""(오스만 제국)과 닮은 점을 발견할 수 있다고 하였다.","{'word': '다리우스 3세', 'start_idx': 26, 'end_idx': 32, 'type': 'PER'}","{'word': '페르시아 제국', 'start_idx': 35, 'end_idx': 41, 'type': 'LOC'}",per:origin,wikipedia
1158,"누르술탄 아비셰비치 나자르바예프(1940년 7월 6일~)는 카자흐스탄의 초대 대통령이자, 민족지도자이며 누르 오탄 총재이면서 국가안전보장회의 의장이다.","{'word': '나자르바예프', 'start_idx': 11, 'end_idx': 16, 'type': 'PER'}","{'word': '카자흐스탄', 'start_idx': 33, 'end_idx': 37, 'type': 'LOC'}",per:origin,wikipedia
1168,"1572년, 레이던은 스페인 지배에 맞서서 네덜란드 반란군 편을 들었고, 팔십년 전쟁에서 중요한 역할을 했다.","{'word': '레이던', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}","{'word': '네덜란드', 'start_idx': 24, 'end_idx': 27, 'type': 'LOC'}",per:employee_of,wikipedia
1198,김동진은 대한민국의 법조인이다.,"{'word': '김동진', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '대한민국', 'start_idx': 5, 'end_idx': 8, 'type': 'LOC'}",per:place_of_residence,wikipedia
1207,"블라도 체르노젬스키(본명: 벨리치코 디미트로프 케린(Величко Димитров Керин)(Величко Димитров Керин), 1897년 10월 19일 ~ 1934년 10월 9일)는 불가리아의 혁명가이다.","{'word': '벨리치코 디미트로프 케린', 'start_idx': 15, 'end_idx': 27, 'type': 'PER'}","{'word': '불가리아', 'start_idx': 109, 'end_idx': 112, 'type': 'LOC'}",per:origin,wikipedia
1220,"1789년 3월 각지에서 삼부회에 파견될 대표단을 선거로 뽑았는데, 아라스의 시민들은 로베스피에르는 아라스의 지역 대표중 한명으로 선출하였고, 아르투아 지역의 제3신분 평민계급 모임에서는 아르투아 8인의 시민 대표위원 가운데 5번째로 로베스피에르를 선출했다.","{'word': '로베스피에르', 'start_idx': 48, 'end_idx': 53, 'type': 'PER'}","{'word': '아르투아', 'start_idx': 80, 'end_idx': 83, 'type': 'LOC'}",no_relation,wikipedia
1221,넬슨 롤리랄라 만델라(1918년 7월 18일 ~ 2013년 12월 5일)는 남아프리카 공화국에서 평등 선거 실시 후 뽑힌 세계 최초의 흑인 대통령이었다.,"{'word': '넬슨 롤리랄라 만델라', 'start_idx': 0, 'end_idx': 10, 'type': 'PER'}","{'word': '남아프리카 공화국', 'start_idx': 42, 'end_idx': 50, 'type': 'LOC'}",per:origin,wikipedia
1265,"당시 베네치아에는 티치아노, 조르조네, 팔마 일 베키오가 활동을 하고 있었다.","{'word': '티치아노', 'start_idx': 10, 'end_idx': 13, 'type': 'PER'}","{'word': '베네치아', 'start_idx': 3, 'end_idx': 6, 'type': 'LOC'}",per:place_of_residence,wikipedia
1274,"(이전까지는 아일랜드의 조니 로건) 이 싱글은 첫 주에 62,148장을 팔았다.","{'word': '조니 로건', 'start_idx': 13, 'end_idx': 17, 'type': 'PER'}","{'word': '아일랜드', 'start_idx': 7, 'end_idx': 10, 'type': 'LOC'}",per:origin,wikipedia
1275,에니올라 알루코는 잉글랜드에서 개최된 UEFA 여자 유로 2005에 참가했다.,"{'word': '에니올라 알루코', 'start_idx': 0, 'end_idx': 7, 'type': 'PER'}","{'word': '잉글랜드', 'start_idx': 10, 'end_idx': 13, 'type': 'LOC'}",no_relation,wikipedia
1282,사우디아라비아 당국은 자말 카슈끄지가 터키 이스탄불 사우디 총영사관에서 살해됐다는 사실을 확인했다고 밝혔다.,"{'word': '자말 카슈끄지', 'start_idx': 12, 'end_idx': 18, 'type': 'PER'}","{'word': '사우디아라비아', 'start_idx': 0, 'end_idx': 6, 'type': 'LOC'}",per:origin,wikipedia
1300,빌리 오르반은 독일 카이저슬라우테른에서 헝가리인 아버지와 폴란드인 어머니 사이에서 태어났다.,"{'word': '빌리 오르반', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '카이저슬라우테른', 'start_idx': 11, 'end_idx': 18, 'type': 'LOC'}",per:place_of_birth,wikipedia
1302,두 철학자가 열광하고 찬양했던 밝고 역동적인 시뮬라크르는 10여 년의 시차를 두고 장 보드리야르(1929년 7월 27일 (프랑스)(프랑스) - 2007년 3월 6일)에 오면 아주 어둡고도 비관적인 허무주의가 된다.,"{'word': '보드리야르', 'start_idx': 48, 'end_idx': 52, 'type': 'PER'}","{'word': '프랑스', 'start_idx': 68, 'end_idx': 70, 'type': 'LOC'}",per:place_of_birth,wikipedia
