id,sentence,subject_entity,object_entity,label,source
2579,"장제원(張濟元, 1967년 4월 13일 ~)은 대한민국의 정치인으로, 제18·20·21대 국회의원이다.","{'word': '장제원', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '18·20', 'start_idx': 40, 'end_idx': 44, 'type': 'NOH'}",no_relation,wikipedia
2814,전화 걸기를 좋아하는 것으로도 유명한데 1981년 시즌 종료 후의 드래프트 회의에서 선발 고등학교 야구 대회 우승 학교이자 PL가쿠엔 고등학교의 선수였던 요시무라 사다아키에 대해서 의욕적으로 전화를 걸어 ‘텔레폰 러브콜’로 입단 협상을 벌여 요시무라는 드래프트 3순위로 요미우리에 입단했다.,"{'word': '요시무라 사다아키', 'start_idx': 86, 'end_idx': 94, 'type': 'PER'}","{'word': '3순위', 'start_idx': 146, 'end_idx': 148, 'type': 'NOH'}",no_relation,wikipedia
3033,"발레리나 출신인 최혜영씨는 1979년생으로 무용학과를 졸업했지만 2003년 교통사고로 사지마비 척수장애를 입고 무용수의 꿈을 접고, 여성 척수장애인 국내 최초로 재활학 박사가 됐다.","{'word': '최혜영', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}","{'word': '1979년', 'start_idx': 15, 'end_idx': 19, 'type': 'NOH'}",per:date_of_birth,wikitree
3083,"선수와 감독으로써 모두 전설이 된 루이스 아라고네스는 173골로 클럽의 최다 득점 기록을 지니고 있으며, 아드리안 에스쿠데로는 150골로 라 리가 최다 득점 기록을 지니고 있다. 라울 가르시아는 현역 최다 출장 선수로 182경기에 출전하였다. 라다멜 팔카오는 €40M으로 역대 최고 이적료 기록을 세웠으며, €60M으로 역대 최고 방출 이적료 기록도 가져갔다.","{'word': '라울 가르시아', 'start_idx': 100, 'end_idx': 106, 'type': 'PER'}","{'word': '182경기', 'start_idx': 122, 'end_idx': 126, 'type': 'NOH'}",no_relation,wikipedia
3158,"파트미레 알루시는 2009-10 시즌에서 1. FFC 투르비네 포츠담(1. FFC Turbine Potsdam)으로 이적하여 1. FFC 투르비네 포츠담의 프라우엔-분데스리가 우승, UEFA 여자 챔피언스리그 우승에 기여했다.","{'word': '파트미레 알루시', 'start_idx': 0, 'end_idx': 7, 'type': 'PER'}","{'word': '1. FFC 투르비네 포츠담', 'start_idx': 23, 'end_idx': 37, 'type': 'NOH'}",per:employee_of,wikipedia
3342,"시즌 종료 후인 12월 25일에는 계약 갱신 때 프로 입단 4년차 선수로서는 다르빗슈 유 다음으로 역대 두 번째 높은 연봉인 1억 8,000만 엔으로 재계약을 맺었는데(금액은 모두 추정) 이것은 지난 시즌 연봉보다 무려 1억 500만 엔이나 높아진 액수다.","{'word': '다르빗슈 유', 'start_idx': 43, 'end_idx': 48, 'type': 'PER'}","{'word': '1억 8,000만 엔', 'start_idx': 70, 'end_idx': 80, 'type': 'NOH'}",no_relation,wikipedia
3686,이 종목도 1500m와 마찬가지로 대한민국의 안현수와 이호석이 각각 금메달과 은메달을 따내 총 2개의 메달을 획득했다.,"{'word': '이호석', 'start_idx': 30, 'end_idx': 32, 'type': 'PER'}","{'word': '1500m', 'start_idx': 6, 'end_idx': 10, 'type': 'NOH'}",no_relation,wikipedia
3840,"1958년 제4대 국회의원에 당선, 그 해 자유당 정권이 국가보안법 개정을 통과시키려 하자, 그해 11월 야당에서 구성한 국가보안법 개정반대투쟁위원회의 지도위원에 조병옥, 장택상과 함께 추천되었다.","{'word': '조병옥', 'start_idx': 91, 'end_idx': 93, 'type': 'PER'}","{'word': '제4대 국회의원', 'start_idx': 6, 'end_idx': 13, 'type': 'NOH'}",no_relation,wikipedia
4007,"69세의 8선 의원인 이만섭 의원은 경륜을, 58세의 5선 의원인 서청원 의원은 세대 교체를 각각 내세우며 지지를 호소하였다.","{'word': '이만섭', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}","{'word': '8선 의원', 'start_idx': 5, 'end_idx': 9, 'type': 'NOH'}",no_relation,wikipedia
4111,베이더가 루크를 격추시키려던 찰나 떠난 줄 알았던 한 솔로와 츄바카의 밀레니엄 팔콘호가 등장한다.,"{'word': '츄바카', 'start_idx': 34, 'end_idx': 36, 'type': 'PER'}","{'word': '한 솔로', 'start_idx': 28, 'end_idx': 31, 'type': 'NOH'}",no_relation,wikipedia
4275,정개특위 위원장도 직전 민주당 원내대표를 역임한 3선 의원 홍영표 의원으로 정해졌다.,"{'word': '홍영표', 'start_idx': 33, 'end_idx': 35, 'type': 'PER'}","{'word': '3선 의원', 'start_idx': 27, 'end_idx': 31, 'type': 'NOH'}",per:title,wikitree
4612,"대전 출신의 강창희 의원이 국회의장으로 사실상 확정된 상황에서 같은 대전 출신의 박병석 후보는 지역 안배 여론에 밀려 고전할 것으로 관측되었으나, 호남 출신 5선 의원인 이석현 의원을 상대로 예상 밖에 압승을 거두었다.","{'word': '박병석', 'start_idx': 45, 'end_idx': 47, 'type': 'PER'}","{'word': '5선 의원', 'start_idx': 88, 'end_idx': 92, 'type': 'NOH'}",no_relation,wikipedia
5050,와세다 대학 동기였던 아리하라 고헤이도 역시 1순위로 지명돼 홋카이도 닛폰햄 파이터스에 입단했다.,"{'word': '아리하라 고헤이', 'start_idx': 12, 'end_idx': 19, 'type': 'PER'}","{'word': '1순위', 'start_idx': 25, 'end_idx': 27, 'type': 'NOH'}",no_relation,wikipedia
5209,"69세의 8선 의원인 이만섭 의원은 경륜을, 58세의 5선 의원인 서청원 의원은 세대 교체를 각각 내세우며 지지를 호소하였다.","{'word': '서청원', 'start_idx': 37, 'end_idx': 39, 'type': 'PER'}","{'word': '8선 의원', 'start_idx': 5, 'end_idx': 9, 'type': 'NOH'}",no_relation,wikipedia
5415,펀치넬로는 10cm의 권정열이 피처링으로 참여한 '미안해서 미안해'로 무대에 올랐다.,"{'word': '권정열', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}","{'word': '10cm', 'start_idx': 6, 'end_idx': 9, 'type': 'NOH'}",per:employee_of,wikitree
5988,화순 출신인 임애지 선수는 지난 9일 요르단 암만에서 열린 2020 도쿄올림픽 아시아·오세아니아 지역 예선 여성 페더급(54~57kg급) 4강전에 진출해 올림픽 본선 출전권을 확보했다.,"{'word': '임애지', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}","{'word': '57kg', 'start_idx': 70, 'end_idx': 73, 'type': 'NOH'}",no_relation,wikitree
6142,같은 시기 일어난 제2차 포에니 전쟁에서 로마가 한니발을 격퇴하고 승리하자 마케도니아는 로마 최대의 적이 되었다.,"{'word': '한니발', 'start_idx': 27, 'end_idx': 29, 'type': 'PER'}","{'word': '제2차 포에니 전쟁', 'start_idx': 10, 'end_idx': 19, 'type': 'NOH'}",no_relation,wikipedia
6246,"베텔게우스는 분광형 M2Iab의 적색 초거성이며 우리가 알고 있는 거대한 별 중 하나이고, 광도가 매우 높은 별 중 하나이기도 하다. 만약 베텔게우스를 우리 태양계 중심에 놓는다면 그 표면은 소행성대를 넘어 목성 궤도 너머까지 미칠 것이다.","{'word': '베텔게우스', 'start_idx': 78, 'end_idx': 82, 'type': 'PER'}","{'word': 'M2Iab', 'start_idx': 11, 'end_idx': 15, 'type': 'NOH'}",no_relation,wikipedia
6294,"양현종(23억원, 옵션 별도)과 박진태(6000만원), 변시원(5000만원)은 지난해와 같은 금액에 재계약 했다.","{'word': '박진태', 'start_idx': 18, 'end_idx': 20, 'type': 'PER'}","{'word': '6000만원', 'start_idx': 22, 'end_idx': 27, 'type': 'NOH'}",no_relation,wikitree
6316,"정찬성 선수는 ""지금 제가 80kg 정도인데 지금부터 체중 감량하면 약 66kg까지 한 14~15kg 정도 빼면 된다""며 ""3주 정도 평소 운동 강도로 하다 보면 7kg 정도는 빠진다""고 설명했다.","{'word': '정찬성', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '66kg', 'start_idx': 40, 'end_idx': 43, 'type': 'NOH'}",no_relation,wikitree
6417,배심원들은 자신이 살던 아파트에 불을 지르고 무자비하게 흉기를 둘러 5명을 숨지게 하고 17명을 다치게 한 방화살인범 안인득의 만행을 다시 한번 눈으로 확인한 것이다.,"{'word': '안인득', 'start_idx': 66, 'end_idx': 68, 'type': 'PER'}","{'word': '17명', 'start_idx': 49, 'end_idx': 51, 'type': 'NOH'}",no_relation,wikitree
6786,김진우 한국투자증권 연구원은 “현대차의 2분기 실적은 신차 판매가 늘고 믹스가 개선되며 호조를 보였다”라며 “현대차의 2분기 영업이익은 지난해 같은 기간에 비해 30.2% 늘어난 1조2377억원으로 추정치를 5.7% 하회했고 컨센서스를 7.1% 상회했다”고 설명했다.,"{'word': '김진우', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '7억원', 'start_idx': 105, 'end_idx': 107, 'type': 'NOH'}",no_relation,wikitree
7195,"여자부에선 1000m 종목에서 박승희가 금메달을 따냈고 3000m 계주에서도 금메달을 따냈으며 심석희가 1500m에서 은메달, 1000m에서 동메달, 또 박승희가 500m에서 동메달을 따내며 총 5개의 메달을 땄다.","{'word': '심석희', 'start_idx': 53, 'end_idx': 55, 'type': 'PER'}","{'word': '1500m', 'start_idx': 58, 'end_idx': 62, 'type': 'NOH'}",no_relation,wikipedia
7336,"제3대 부통령을 지낸 함태영의 아들이고, 25년 연상으로 농림부장관, 강원대학 학장을 지낸 함인섭의 이복 삼촌이다.","{'word': '함태영', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}","{'word': '제3대 부통령', 'start_idx': 0, 'end_idx': 6, 'type': 'NOH'}",per:title,wikipedia
7910,"정운천(鄭雲天, 1954년 4월 10일 ~)은 대한민국의 정치인으로, 제20·21대 국회의원이다.","{'word': '정운천', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '제20·21대 국회의원', 'start_idx': 39, 'end_idx': 50, 'type': 'NOH'}",no_relation,wikipedia
8046,"허영무는 그러나 공식전만으로는 1:4, 비공식전까지 합치면 1:5로 밀려 있는데(허영무는 최근에 신대근을 때려잡았다.), 특이한 점은 SK플래닛 스타크래프트 프로리그 시즌2 당시 1라운드 경기에서 같은 날 신대근이 두 프로토스 선수들을 상대로 경기를 치렀는데, 송병구는 신대근에 승리하면서 3:0이 됐지만, 허영무는 신대근에 패하면서 공식전만에서는 1:3, 비공식전까진 1:4의 전적이 되었다는 점이다.","{'word': '송병구', 'start_idx': 146, 'end_idx': 148, 'type': 'PER'}","{'word': '프로토스', 'start_idx': 122, 'end_idx': 125, 'type': 'NOH'}",no_relation,wikipedia
8738,"이어 ""192cm""라고 답한 김연경 씨에게 ""신발까지 신어서 195cm 되는 것 같다""고 말했다.","{'word': '김연경', 'start_idx': 16, 'end_idx': 18, 'type': 'PER'}","{'word': '192cm', 'start_idx': 4, 'end_idx': 8, 'type': 'NOH'}",no_relation,wikitree
8955,"신장이 167cm고 키가 45kg인 우주안은 예쁜 얼굴과 볼륨감 있는 몸매, 동안 외모로 인기를 끌고 있는 레이싱모델이다.","{'word': '우주안', 'start_idx': 20, 'end_idx': 22, 'type': 'PER'}","{'word': '45kg', 'start_idx': 14, 'end_idx': 17, 'type': 'NOH'}",no_relation,wikitree
9190,당시 7선 의원은 없었으므로 6선 의원 중 최다선 의원인 김영배 의원이 임시의장을 맡게 되었다.,"{'word': '김영배', 'start_idx': 32, 'end_idx': 34, 'type': 'PER'}","{'word': '6선 의원', 'start_idx': 16, 'end_idx': 20, 'type': 'NOH'}",per:title,wikipedia
9303,이날 10m 공기권총 결승에서는 이대명(경기도청) 선수가 242.5점을 기록하며 금메달을 거뭐지었다.,"{'word': '이대명', 'start_idx': 18, 'end_idx': 20, 'type': 'PER'}","{'word': '10m 공기권총', 'start_idx': 3, 'end_idx': 10, 'type': 'NOH'}",per:title,wikitree
9404,지난해 토론토와 4년 8000만달러(약 947억원)에 FA 계약을 한 류현진은 LA 다저스를 떠나 새 팀에서 도전에 나선다.,"{'word': '류현진', 'start_idx': 39, 'end_idx': 41, 'type': 'PER'}","{'word': '8000만달러', 'start_idx': 12, 'end_idx': 18, 'type': 'NOH'}",no_relation,wikitree
9756,이로서 김홍걸은 김대중(제6·7·8·13·14대 국회의원)·김홍일(제15·16·17대 국회의원)·김홍업(제17대 국회의원)과 함께 대한민국 헌정 사상 최초의 4부자 국회의원 당선 기록을 달성했다.,"{'word': '김홍일', 'start_idx': 33, 'end_idx': 35, 'type': 'PER'}","{'word': '제15·16·17대 국회의원', 'start_idx': 37, 'end_idx': 51, 'type': 'NOH'}",per:title,wikipedia
9813,"교황과 화약한후, 프리드리히는 프랑스의 필립 오귀스트와 잉글랜드의 사자심왕 리처드 1세와 함께 제3차 십자군에 참가했다.","{'word': '리처드 1세', 'start_idx': 42, 'end_idx': 47, 'type': 'PER'}","{'word': '제3차 십자군', 'start_idx': 53, 'end_idx': 59, 'type': 'NOH'}",no_relation,wikipedia
10092,"박순자(朴順子, 1958년 10월 12일 ~)는 대한민국의 정치인으로, 제17·18·20대 국회의원이다.","{'word': '박순자', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '17·18·20', 'start_idx': 41, 'end_idx': 48, 'type': 'NOH'}",no_relation,wikipedia
10153,류현진(32) 선수가 토론토 블루제이스와 4년 8000만달러(약 929억4000만원)에 입단 합의했다는 소식이 알려지면서 LA다저스 공식 인스타그램 계정에 성난 팬들의 댓글이 쏟아지고 있다.,"{'word': '류현진', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '929억4000만원', 'start_idx': 36, 'end_idx': 45, 'type': 'NOH'}",no_relation,wikitree
10249,"2012년 3월, 조선중앙방송(라디오)이 변인선을 '조선인민군 지상군 제4군단사령관'으로 소개하면서, 김격식 前 조선인민군 지상군 제4군단장 후임으로 임명된 것이 확인되었다.","{'word': '변인선', 'start_idx': 23, 'end_idx': 25, 'type': 'PER'}","{'word': '조선인민군 지상군 제4군단사령관', 'start_idx': 29, 'end_idx': 45, 'type': 'NOH'}",per:title,wikipedia
10251,김용태 의원은 지난 2008년 18대 총선 때 서울 양천을에서 당선된 후 19·20대 총선에서 연이어 당선되며 3선 의원을 지내고 있다.,"{'word': '김용태', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '3선 의원', 'start_idx': 62, 'end_idx': 66, 'type': 'NOH'}",per:title,wikitree
10459,"당시 고교 최고 투수였던 김명제를 두고 서울특별시 연고 팀인 두산과 LG가 경합을 벌였으나 6억원을 제시한 두산이 김명제를 얻었고, LG 트윈스는 4연타석 홈런으로 주목을 받았던 성남고등학교 포수 박병호를 1차 지명하여 3억 3천만원에 계약했다.","{'word': '김명제', 'start_idx': 14, 'end_idx': 16, 'type': 'PER'}","{'word': '6억원', 'start_idx': 51, 'end_idx': 53, 'type': 'NOH'}",no_relation,wikipedia
10471,"극 중에서 김다미 씨는 동글동글한 이미지인 데다, 함께 촬영 중인 배우 박서준, 권나라 씨가 모두 185cm, 172cm의 장신이기 때문이다.","{'word': '박서준', 'start_idx': 40, 'end_idx': 42, 'type': 'PER'}","{'word': '185cm', 'start_idx': 55, 'end_idx': 59, 'type': 'NOH'}",no_relation,wikitree
10865,그러나 경기 결과는 1500m 종목과 마찬가지로 안현수와 이호석의 맞대결이었고 오노는 동메달에 그쳤다.,"{'word': '이호석', 'start_idx': 32, 'end_idx': 34, 'type': 'PER'}","{'word': '1500m', 'start_idx': 11, 'end_idx': 15, 'type': 'NOH'}",no_relation,wikipedia
10990,"165cm의 신장이며, 에밀리아노 인수아와 숀 라이트필립스 외에 프리미어리그에서 신장이 가장 작은 선수 중 한 명이다.","{'word': '숀 라이트필립스', 'start_idx': 24, 'end_idx': 31, 'type': 'PER'}","{'word': '165cm', 'start_idx': 0, 'end_idx': 4, 'type': 'NOH'}",no_relation,wikipedia
11480,오선우 선수는 오똑한 콧날과 186cm라는 모델 수준의 비율 하얀 피부로 팬들의 사랑을 받고 있다.,"{'word': '오선우', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '186cm', 'start_idx': 16, 'end_idx': 20, 'type': 'NOH'}",no_relation,wikitree
11936,21세 245일로 그는 또한 최연소 100m 세계 챔피언이 되어 1983년 세계 육상 선수권 대회 챔피언 칼 루이스(22세 38일)를 갱신하였다.,"{'word': '칼 루이스', 'start_idx': 59, 'end_idx': 63, 'type': 'PER'}","{'word': '100m', 'start_idx': 20, 'end_idx': 23, 'type': 'NOH'}",no_relation,wikipedia
12110,"발루아 부르고뉴 공작 이라는 단어는 장 2세가 1363년에 그의 막내 아들 용담공 필리프에게 부르고뉴 공작 직위를 보장하면서, 왕조가 시작되었다.","{'word': '용담공 필리프', 'start_idx': 42, 'end_idx': 48, 'type': 'PER'}","{'word': '장 2세', 'start_idx': 20, 'end_idx': 23, 'type': 'NOH'}",per:parents,wikipedia
12212,유진산(1905년 10월 18일 ~ 1974년 4월 28일)은 대한민국의 독립운동가이자 7선 의원을 지낸 정치인이다.,"{'word': '유진산', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '7선 의원', 'start_idx': 49, 'end_idx': 53, 'type': 'NOH'}",per:title,wikipedia
12230,최 의원은 1978년 행정고시 22회 출신으로 2002년 이회창 당시 한나라당 총재 경제특보로 정계에 입문해 18대부터 20대까지 경북 경산시에서 내리 당선된 3선 의원 출신이다.,"{'word': '이회창', 'start_idx': 32, 'end_idx': 34, 'type': 'PER'}","{'word': '3선 의원', 'start_idx': 89, 'end_idx': 93, 'type': 'NOH'}",no_relation,wikitree
12501,최종현은 1929년 11월 21일에 경기도 수원군 수원읍 평동에서 수원부 평동(坪洞) 벌말부락에서 기업인 최학배(崔學培)와 그의 부인 이동대(李同大)의 4남 4녀 중 차남으로 태어났다.,"{'word': '최종현', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '4남 4녀 중 차남', 'start_idx': 85, 'end_idx': 94, 'type': 'NOH'}",no_relation,wikipedia
12766,문근영은 1987년 5월 6일 광주직할시(현 광주광역시) 북구에서 공무원인 아버지 문홍근씨와 어머니 류선영씨의 2녀 중 첫째로 태어났다.,"{'word': '문근영', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '2녀 중 첫째', 'start_idx': 62, 'end_idx': 68, 'type': 'NOH'}",no_relation,wikipedia
12944,"1000m에서는 심석희에 이어 은메달을 차지했고, 1500m에서는 심석희, 김아랑에 이어 동메달을 차지했다.","{'word': '김아랑', 'start_idx': 42, 'end_idx': 44, 'type': 'PER'}","{'word': '1500m', 'start_idx': 28, 'end_idx': 32, 'type': 'NOH'}",no_relation,wikipedia
13681,2012년 제19대 국회의원 선거에서 새누리당 후보로 같은 선거구에 출마하였으나 민주통합당 부좌현 후보에 512표 차이로 밀려 아쉽게 낙선하였다.,"{'word': '부좌현', 'start_idx': 51, 'end_idx': 53, 'type': 'PER'}","{'word': '제19대 국회의원', 'start_idx': 6, 'end_idx': 14, 'type': 'NOH'}",per:title,wikipedia
14053,"지상욱(池尙昱, 1965년 5월 16일 ~)은 대한민국의 정치인으로, 제20대 국회의원이다.","{'word': '지상욱', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '제20대 국회의원', 'start_idx': 39, 'end_idx': 47, 'type': 'NOH'}",per:title,wikipedia
14341,"황해도 출신의 부모님이 6.25 전쟁 당시 인천으로 내려와 터를 잡았고, 이계호는 1958년 3남 3녀 중 3남으로 태어났다.","{'word': '이계호', 'start_idx': 41, 'end_idx': 43, 'type': 'PER'}","{'word': '3남 3녀 중 3남', 'start_idx': 52, 'end_idx': 61, 'type': 'NOH'}",no_relation,wikipedia
14542,염혜선은 목포하당초등학교 4학년 겨울 방학때부터 배구를 시작하였다.,"{'word': '염혜선', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '초등학교 4학년', 'start_idx': 9, 'end_idx': 16, 'type': 'NOH'}",no_relation,wikipedia
14907,2008년 제18대 국회의원 선거에서 통합민주당 후보로 같은 선거구에 출마하였으나 민선 서구청장 출신인 한나라당 이학재 후보에 밀려 낙선하였다.,"{'word': '이학재', 'start_idx': 63, 'end_idx': 65, 'type': 'PER'}","{'word': '제18대 국회의원', 'start_idx': 6, 'end_idx': 14, 'type': 'NOH'}",per:title,wikipedia
14984,"류현진이 부상으로 주춤한 틈을 타 팀의 투수 고과 1위를 차지했고, 당초 5,000만원 연봉 인상을 제시했던 구단이 팀 내 최고액인 5,500만원으로 연봉 인상폭을 높이며 73.3% 인상된 1억 3,000만원에 계약해 데뷔 첫 억대 연봉에 진입했다.","{'word': '류현진', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '5,000만원', 'start_idx': 41, 'end_idx': 47, 'type': 'NOH'}",no_relation,wikipedia
15372,지난 8일 UFC 248에서 정찬성 선수와 함께 경기장을 찾은 박재범 씨가 페더급 2위 브라이언 오르테가에게 뺨을 맞는 사건이 발생했다.,"{'word': '브라이언 오르테가', 'start_idx': 49, 'end_idx': 57, 'type': 'PER'}","{'word': '페더급 2위', 'start_idx': 42, 'end_idx': 47, 'type': 'NOH'}",no_relation,wikitree
15572,UFC 페더급 4위 정찬성 선수가 전날 있었던 폭행 사건 관련 마케팅 논란에 입을 열었다.,"{'word': '정찬성', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '페더급 4위', 'start_idx': 4, 'end_idx': 9, 'type': 'NOH'}",no_relation,wikitree
15707,정세균은 1950년 11월 5일에 전라북도 진안군에서 4남 3녀 중 셋째로 태어났다.,"{'word': '정세균', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '4남 3녀 중 셋째', 'start_idx': 30, 'end_idx': 39, 'type': 'NOH'}",no_relation,wikipedia
15757,"2남 1녀 중 둘째인 설경구는 어린시절 함께 어울리던 동네친구들이 하나둘씩 학교에 입학하자 부모를 설득하여 마포초등학교 1976년 입학하였고, 1982년 마포초등학교 졸업 하였고 중학교 입학 하였고 마포중학교, 1983년 마포중학교 졸업 하였고 1985년 마포고등학교 입학하였고 마포고등학교 1988년를 졸업했다.","{'word': '설경구', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}","{'word': '2남 1녀 중 둘째', 'start_idx': 0, 'end_idx': 9, 'type': 'NOH'}",no_relation,wikipedia
16261,"특히 이번 행사에는 김광현 특전여단장을 포함한 약 1,000여명의 간부들이 담양군 일대 지역식당에서 중대 및 부서 단위로 모여 점심을 먹고, 주민들과 대화를 나누며 화기애애한 시간을 보냈다.","{'word': '김광현', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '1,000', 'start_idx': 28, 'end_idx': 32, 'type': 'NOH'}",no_relation,wikitree
16424,"신인 선수 지명 회의에서는 요코하마 고등학교의 마쓰자카 다이스케를 1순위 지명했으나 교섭권 획득에 실패하고, 후루키 가쓰아키를 지명했다.","{'word': '마쓰자카 다이스케', 'start_idx': 26, 'end_idx': 34, 'type': 'PER'}","{'word': '1순위', 'start_idx': 37, 'end_idx': 39, 'type': 'NOH'}",no_relation,wikipedia
16580,"한편, 스타킬러 기지 내의 원자로에 폭탄을 설치하던 한 솔로 일행은 갑자기 카일로 렌, 즉 벤 솔로를 만난다.","{'word': '카일로 렌', 'start_idx': 42, 'end_idx': 46, 'type': 'PER'}","{'word': '한 솔로', 'start_idx': 29, 'end_idx': 32, 'type': 'NOH'}",no_relation,wikipedia
16673,"2016년 4월 13일 치러진 제20대 총선에서도 정세균 의원은 새누리당 후보로 출마한 전직 서울시장 오세훈 후보를 12.9%차로 따돌리며, 지난 선거보다 0.4% 늘어난 득표율로 6선 의원에 올랐다.","{'word': '정세균', 'start_idx': 28, 'end_idx': 30, 'type': 'PER'}","{'word': '6선 의원', 'start_idx': 101, 'end_idx': 105, 'type': 'NOH'}",per:title,wikipedia
16698,"이종배(李鍾培, 1957년 5월 30일 ~)는 대한민국의 정치인으로 제19·20·21대 국회의원이다.","{'word': '이종배', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '19·20', 'start_idx': 39, 'end_idx': 43, 'type': 'NOH'}",no_relation,wikipedia
