id,sentence,subject_entity,object_entity,label,source
44,"행정안전부(마을자치와 마을공동체 재정운영), 국토교통부‧LH한국주택공사(주거), 여성가족부‧경찰청(여성안전), 보건복지부(복지 공공성 확장) 등 소관기관뿐 아니라 서울 관악구(여성안전), 경기도‧대구광역시‧서울특별시(복지 공공성 확장) 등 유사 문제를 극복한 다른 지방자치단체도 참여하여 지역의 사회문제에 대한 적실성 있는 해법을 모색할 것으로 기대된다.","{'word': '경찰청', 'start_idx': 51, 'end_idx': 53, 'type': 'ORG'}","{'word': '행정안전부', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}",no_relation,wikitree
47,"반민특위는 조사를 담당하는 특별조사위원회, 기소 및 송치 업무를 담당하는 특별검찰, 재판을 담당하는 특별재판소 등을 국회에 별도로 설치.","{'word': '반민특위', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '특별조사위원회', 'start_idx': 15, 'end_idx': 21, 'type': 'ORG'}",org:members,wikipedia
51,"새정치국민회의는 한나라당 내 민주계 의원들을, 자유민주연합은 민정계 의원들을 각각 접촉하여 반란 표를 부탁했으며, 한나라당은 반대로 자유민주연합 내 충청권 의원들을 접촉하여 ""국회의장을 내주지 않으면 총리 인준도 없다""는 식의 압박을 가했다.","{'word': '자유민주연합', 'start_idx': 26, 'end_idx': 31, 'type': 'ORG'}","{'word': '한나라당', 'start_idx': 9, 'end_idx': 12, 'type': 'ORG'}",no_relation,wikipedia
55,이 정당은 1870년 프로이센 정부가 로마 가톨릭교회의 힘을 줄이기 위해 문화투쟁을 시작하자 독일의 가톨릭교도들의 힘을 모으고 로마 가톨릭 교도의 이익을 옹호하기 위하여 창설된 정당이다.,"{'word': '프로이센', 'start_idx': 12, 'end_idx': 15, 'type': 'ORG'}","{'word': '로마 가톨릭', 'start_idx': 21, 'end_idx': 26, 'type': 'ORG'}",no_relation,wikipedia
64,"세리에 B에서 성공적인 시즌을 보낸 후, 세리에 A의 UC 삼프도리아로 이적했으며, 두 시즌 간 (2004-05, 2005-06) 62경기에서 7골을 넣었다.","{'word': '세리에 B', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '세리에 A', 'start_idx': 23, 'end_idx': 27, 'type': 'ORG'}",no_relation,wikipedia
66,그는 “현대모비스는 Mild HEV부터 BEV까지 전 xEV 플랫폼을 모듈화해 현대기아차에 공급 중으로 E-GMP 플랫폼의 초기 물량을 독점 공급할 예정”이라며 “E-GMP 플랫폼 BEV의 생산이 본격화되는 2021년 이후 전동화 부문 매출의 급격한 성장이 예상된다”고 전망했다.,"{'word': '현대기아차', 'start_idx': 44, 'end_idx': 48, 'type': 'ORG'}","{'word': '현대모비스', 'start_idx': 4, 'end_idx': 8, 'type': 'ORG'}",no_relation,wikitree
73,"이후 새천년민주당은 다른 세력들과 이합집산을 거듭한 끝에 더불어민주당이 되고, 통합진보당은 통합진보당 해산심판사건으로 와해되었으나 다시 결집하여 민중당을 창당하였으며, 남은 NL세력은 민중연합당을 창당하게 된다.","{'word': '민중당', 'start_idx': 81, 'end_idx': 83, 'type': 'ORG'}","{'word': '민주당', 'start_idx': 6, 'end_idx': 8, 'type': 'ORG'}",no_relation,wikipedia
82,대한민국에서는 대부분 금성사(현 LG전자)의 패미콤 마이티 아니면 삼성전자의 SPC-1000등 구형 아날로그 컴퓨터 등이 보존처리 되고 소장자도 기업역사관 아니면 박물관 등이 해당된다.,"{'word': 'LG전자', 'start_idx': 18, 'end_idx': 21, 'type': 'ORG'}","{'word': '금성사', 'start_idx': 12, 'end_idx': 14, 'type': 'ORG'}",org:alternate_names,wikipedia
94,"이러한 내부의 '방위' 개념의 확대에 따라 1990년대 이후 독일 연방군은 북대서양 조약 기구(NATO)나 유럽 연합, 유엔의 일원으로 독일 국외에서 PKO 작전을 실시하는게 증가하고 있다.","{'word': '북대서양 조약 기구', 'start_idx': 42, 'end_idx': 51, 'type': 'ORG'}","{'word': 'NATO', 'start_idx': 53, 'end_idx': 56, 'type': 'ORG'}",org:alternate_names,wikipedia
99,2007년 12월 3일 울산방송(ubc)이 특별기획으로 마련한 '대통령후보에게 듣는다'에 4번째로 출연한 무소속 이회창 후보가 자신의 대표공약인 지방분권 연방제와 울산시가 추진하고 있는 산업특별자치시가 '닮은 꼴'이라고 밝혔다.,"{'word': '울산방송', 'start_idx': 13, 'end_idx': 16, 'type': 'ORG'}","{'word': 'ubc', 'start_idx': 18, 'end_idx': 20, 'type': 'ORG'}",org:alternate_names,wikipedia
106,이틀 뒤 유고슬라비아 파르티잔은 체트니치와 세르비아 전선 방위군의 혼성 부대를 격퇴하고 블라소틴셰를 탈환하였다.,"{'word': '체트니치', 'start_idx': 18, 'end_idx': 21, 'type': 'ORG'}","{'word': '유고슬라비아', 'start_idx': 5, 'end_idx': 10, 'type': 'ORG'}",no_relation,wikipedia
114,"2018년 7월 1일 CJ E&M을 합병하여 CJ ENM으로 사명을 변경하으며, 현재 CJ오쇼핑은 CJ ENM의 오쇼핑 사업부문을 통칭하는 브랜드로 축소되었다.","{'word': 'CJ E&M', 'start_idx': 12, 'end_idx': 17, 'type': 'ORG'}","{'word': 'CJ오쇼핑', 'start_idx': 48, 'end_idx': 52, 'type': 'ORG'}",no_relation,wikipedia
124,"박현진 DB금융투자 연구원은 “아모레G의 지난해 4분기 연결기준 매출액은 전년 동기대비 8% 늘어난 1조5025억원, 영업이익은 280% 증가한 625억원으로 매출은 예상 수준에 부합했으나, 영업이익은 기대치를 하회했다”며 “이니스프리나 에뛰드의 매출감소세가 여전히 강했고, 이익단에서는 아모레퍼시픽, 에뛰드가 기대보다 부진했다”고 설명했다.","{'word': '이니스프리', 'start_idx': 126, 'end_idx': 130, 'type': 'ORG'}","{'word': '아모레퍼시픽', 'start_idx': 161, 'end_idx': 166, 'type': 'ORG'}",no_relation,wikitree
128,"과거 막강한 권력을 가지고 있던 경쟁기관 국가보안위원회(KGB)가 1991년 쿠데타로 몰락하면서 현재의 러시아 연방보안국(FSB)과 해외정보국(SVR)으로 분열된 것과는 달리, 정보총국은 군부의 산하기관으로서 소비에트 연방 붕괴 이전의 규모를 그대로 유지할 수 있었다.","{'word': '러시아 연방보안국', 'start_idx': 58, 'end_idx': 66, 'type': 'ORG'}","{'word': '국가보안위원회', 'start_idx': 23, 'end_idx': 29, 'type': 'ORG'}",org:alternate_names,wikipedia
141,"2017년 10월에 미국의 지원을 받은 시리아 민주군(SDF)이 락까를 해방시켜 IS는 소멸에 접어들었으나, IS 소탕에 참여하면서 세력이 커진 쿠르드 족의 인민수호부대(YPG)에 대하여 터키가 러시아의 묵인 속에 무력 공격을 전개하고 시리아의 오랜 앙숙인 이스라엘까지 이란 견제를 구실로 시리아 영토를 수시로 공습하여 내전의 양상은 오히려 더 복잡해졌다.","{'word': '인민수호부대', 'start_idx': 88, 'end_idx': 93, 'type': 'ORG'}","{'word': '시리아', 'start_idx': 22, 'end_idx': 24, 'type': 'ORG'}",no_relation,wikipedia
142,"2018년 2월 8일 스테판 무고샤는 대한민국 K리그1 인천 유나이티드 FC로 완전 이적하면서, 본인 커리어 역사상 처음으로 유럽 이외의 무대에 서게 되었다.","{'word': '인천 유나이티드 FC', 'start_idx': 31, 'end_idx': 41, 'type': 'ORG'}","{'word': 'K리그1', 'start_idx': 26, 'end_idx': 29, 'type': 'ORG'}",org:member_of,wikipedia
145,"하지만 대한민국은 16강 진출을 한 반면, 조선민주주의인민공화국은 특히 포르투갈에게 7골을 얻어맞고 나머지 브라질과 코트디부아르에게 연달아 패해 탈락하면서 이번 대회 꼴찌를 맞이했다.","{'word': '브라질', 'start_idx': 60, 'end_idx': 62, 'type': 'ORG'}","{'word': '조선민주주의', 'start_idx': 24, 'end_idx': 29, 'type': 'ORG'}",no_relation,wikipedia
160,바이에른과 뉘른베르크의 대결은 흔히 바바리아 더비라고 불린다.,"{'word': '뉘른베르크', 'start_idx': 6, 'end_idx': 10, 'type': 'ORG'}","{'word': '바이에른', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}",no_relation,wikipedia
165,"그리고 트랙스는 멤버 김정모)가 MBC 《일요일 일요일 밤에 인기코너 오빠밴드 정규 멤버로 투입되면서 ""트랜스""라는 별명을 얻었다.","{'word': '오빠밴드', 'start_idx': 39, 'end_idx': 42, 'type': 'ORG'}","{'word': 'MBC', 'start_idx': 18, 'end_idx': 20, 'type': 'ORG'}",no_relation,wikipedia
177,이후 2007년 열린우리당은 열린우리당 탈당파들이 결성한 대통합민주신당에 흡수통합 되었는데 이때 대통합민주신당에 대해 지지를 표명하던 김대중은 열린우리당을 비판한 바 있다.,"{'word': '대통합민주신당', 'start_idx': 54, 'end_idx': 60, 'type': 'ORG'}","{'word': '열린우리당', 'start_idx': 16, 'end_idx': 20, 'type': 'ORG'}",no_relation,wikipedia
202,"같은 날 김영삼이 민주자유당의 총재로 취임하면서 노태우는 민자당 명예총재에 선출되었으나, 9월 18일 정치적 중립성을 지켜야 된다는 이유로 모든 당직을 내놓고 민자당을 탈당하였다.","{'word': '민주자유당', 'start_idx': 10, 'end_idx': 14, 'type': 'ORG'}","{'word': '민자당', 'start_idx': 32, 'end_idx': 34, 'type': 'ORG'}",org:alternate_names,wikipedia
204,"제10회 세계 육상 선수권 대회는 국제 육상 경기 연맹(IAAF)) 주관으로 2005년 8월 6일부터 14일까지 핀란드 헬싱키에 위치한 헬싱키 올림픽 스타디움에서 열린 국제 육상 대회이다. 1983년 제1회 대회 이후 22년 만에 헬싱키에서 개최됐다. 이 대회에서 장애인 육상 네 종목이 처음 시범 종목으로 도입됐으며, 여자 3000m 장애물 경주 종목이 추가되었다. 이로써 남녀 세부 종목이 거의(남자 24개, 여자 23개) 균형을 이루게 됐으며, 남자 세부 종목에 해당하는 여자 종목이 없는 종목은 50 km 경보, 110m 허들(여자는 100m 허들로 축소), 10종경기(여자는 7종경기로 축소 세 개로 줄었다.","{'word': '국제 육상 경기 연맹', 'start_idx': 19, 'end_idx': 29, 'type': 'ORG'}","{'word': 'IAAF', 'start_idx': 31, 'end_idx': 34, 'type': 'ORG'}",org:alternate_names,wikipedia
207,"앞서 광주시는 국가보안연구소 광주지역사무소 설립협약(2월17일), 전기전자기술자협회(IEEE, Institute of Electrical and Electronics Engineers) 글로벌 인공지능표준위원회의 인공지능표준연구원 설립 협약(2월19일) 및 ㈜티맥스소프트 기술연구소 유치 협약(3월5일)을 체결했다.","{'word': '전기전자기술자협회', 'start_idx': 37, 'end_idx': 45, 'type': 'ORG'}","{'word': 'IEEE', 'start_idx': 47, 'end_idx': 50, 'type': 'ORG'}",org:alternate_names,wikitree
210,주거 브랜드인 삼부르네상스를 도시에 두고 있고 삼부토건사인 조정구에 의해 설립하였다.,"{'word': '삼부토건', 'start_idx': 26, 'end_idx': 29, 'type': 'ORG'}","{'word': '삼부르네상스', 'start_idx': 8, 'end_idx': 13, 'type': 'ORG'}",org:product,wikipedia
213,"전국교직원노동조합(전교조) 불법화 선언과 함께 전교조에 결성에 참여한 오종렬외 1500명의 교사들을 해직, 파면시켰으며, 이에 반발하여 학원민주화를 요구하며 수업을 거부한 세종대학교 학생들을 모조리 징계, 유급조치, 퇴학 등을 가했다.","{'word': '전국교직원노동조합', 'start_idx': 0, 'end_idx': 8, 'type': 'ORG'}","{'word': '전교조', 'start_idx': 10, 'end_idx': 12, 'type': 'ORG'}",org:alternate_names,wikipedia
232,블랙핑크(BLACKPINK) 리사(LISA)가 18일 오후 인천국제공항 제2여객터미널을 이용해 이탈리아 로마로 출국했다.,"{'word': 'BLACKPINK', 'start_idx': 5, 'end_idx': 13, 'type': 'ORG'}","{'word': '블랙핑크', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}",org:alternate_names,wikitree
255,"2010년 10월 15일 전라북도청을 방문한 맹형규 행정안전부 장관은 도내 지자체간 미묘한 갈등을 보이고 있는 새만금 행정구역 개편에 대해 ""매우 골치 아픈 일이지만 새만금 내부개발에 있어 중요한 일인 만큼 분쟁이 비교적 적은 3~4호 방조제 구간에 대해서는 제5차 중앙분쟁조정위원회에서 결론을 낼 것으로 본다""며 ""나머지 구간에 대해서도 지자체간의 협의점을 도출해 내 조속히 마무리될 수 있도록 노력하겠다""고 말했다.","{'word': '전라북도청', 'start_idx': 14, 'end_idx': 18, 'type': 'ORG'}","{'word': '행정안전부', 'start_idx': 29, 'end_idx': 33, 'type': 'ORG'}",no_relation,wikipedia
257,"그는 “기업 측의 보수적인 가이던스를 참고해보면 올해 매출액 1조원은 최저 준”이라며 “업사이드 가시성이 기대된다. 삼성전자의 D램 증설, 낸드 증설, LSI 증설이 원익IPS의 실적 성장을 견인할 것”이라고 전망했다.","{'word': '삼성전자', 'start_idx': 65, 'end_idx': 68, 'type': 'ORG'}","{'word': 'LSI', 'start_idx': 85, 'end_idx': 87, 'type': 'ORG'}",org:product,wikitree
280,교황령의 통치자인 교황은 가톨릭교회의 종교 지도자이기도 하였다.,"{'word': '교황령', 'start_idx': 0, 'end_idx': 2, 'type': 'ORG'}","{'word': '가톨릭', 'start_idx': 14, 'end_idx': 16, 'type': 'ORG'}",org:political/religious_affiliation,wikipedia
286,한편 경상남도의 저상버스 도입과 관련하여 창원시에서는 적극적으로 추진하려 했지만 마산시는 경영난 등을 이유로 소극적인 반응을 보였다.,"{'word': '경상남도', 'start_idx': 3, 'end_idx': 6, 'type': 'ORG'}","{'word': '창원시', 'start_idx': 23, 'end_idx': 25, 'type': 'ORG'}",org:members,wikipedia
316,"하지만 국회에서의 그는 자신의 지지 정당인 열린우리당의 정치적 기반의 취약성과 새천년민주당, 한나라당, 자유민주연합과 같은 기존 정치 세력과의 타협이 부족해 다수당의 횡포로 탄핵 사태에 이르러 정치적 리더십이 부족하다는 비판을 받기도 한다.","{'word': '새천년민주당', 'start_idx': 44, 'end_idx': 49, 'type': 'ORG'}","{'word': '열린우리당', 'start_idx': 24, 'end_idx': 28, 'type': 'ORG'}",no_relation,wikipedia
317,"2020년 3월, HDC현대산업개발-미래에셋 컨소시엄은 아시아나항공의 주주총회를 열고, 국내기업결합 신고 등 법적 절차를 진행하고 3월 2일 유상증자를 발행하였다.","{'word': '아시아나항공', 'start_idx': 31, 'end_idx': 36, 'type': 'ORG'}","{'word': 'HDC현대산업개발', 'start_idx': 10, 'end_idx': 18, 'type': 'ORG'}",no_relation,wikipedia
320,"도르트문트 출신으로, 리켄은 지역 클럽인 어린 나이에 보루시아 도르트문트의 유소년팀 일원이 되었고, 1994년 3월 8일에 1-2로 패한 VfB 슈투트가르트와의 홈 경기에서 17세의 나이에 푸스발-분데스리가 데뷔전을 치루었다.","{'word': '보루시아 도르트문트', 'start_idx': 30, 'end_idx': 39, 'type': 'ORG'}","{'word': '분데스리가', 'start_idx': 110, 'end_idx': 114, 'type': 'ORG'}",org:member_of,wikipedia
324,"12월 8일엔 러시아, 우크라이나, 벨라루스 3개 공화국의 정상이 벨라루스 서부의 비아워비에자 숲에서 비밀리에 만나 소련은 여러 이유로 더 이상 존재하지 않는다 선언하고 이를 독립국가연합(CIS)가 이어받았다고 합의한 벨라베자 조약에 서명했다.","{'word': '독립국가연합', 'start_idx': 98, 'end_idx': 103, 'type': 'ORG'}","{'word': 'CIS', 'start_idx': 105, 'end_idx': 107, 'type': 'ORG'}",org:alternate_names,wikipedia
326,그는 “현대모비스는 약점으로 지적되어 왔던 높은 현대차 그룹 의존도 점차 낮아지고 있다”라며 “지난해 타 신차용 부품(OE) 수주는 약 17억달러를 기록했고 올해에는 21억달러까지 증가할 것으로 예상되고 있다”고 분석했다.,"{'word': '현대차 그룹', 'start_idx': 27, 'end_idx': 32, 'type': 'ORG'}","{'word': '현대모비스', 'start_idx': 4, 'end_idx': 8, 'type': 'ORG'}",org:members,wikitree
337,"1948년 경상남도 의령군에서 태어난 이종찬은 경남고등학교와 서울대학교 법학과를 졸업하고 제15회 사법시험 합격하여 사법연수원과 군 법무관을 마치고 대전지방법원 판사에 임용되어 서울민사지방법원 서울형사지방법원 등의 판사와 대법원 재판연구관을 거쳐 서울지방법원, 부산고등법원 등에서 부장판사를 지냈다.","{'word': '서울형사지방법원', 'start_idx': 108, 'end_idx': 115, 'type': 'ORG'}","{'word': '서울지방법원', 'start_idx': 138, 'end_idx': 143, 'type': 'ORG'}",no_relation,wikipedia
347,"같은해, 학술정보부문 민간기관인 톰슨 사이언티픽(Thomson Scientific) 사에서는 뉴사우스웨일스대학을 시드니 대학교와 멜버른 대학교와 함께 수학, 정신의학 그리고 심리학 분야에서 오스트레일리아를 선도하는 대학으로 평가하였다.","{'word': '뉴사우스웨일스', 'start_idx': 52, 'end_idx': 58, 'type': 'ORG'}","{'word': '시드니', 'start_idx': 63, 'end_idx': 65, 'type': 'ORG'}",no_relation,wikipedia
357,"유니버설 스튜디오(Universal Studios)는 미국의 영화 제작사로써, 컴캐스트의 자회사이면서 Universal Filmed Entertainment group의 자회사를 두고있는 NBC 유니버설의 소유주 이기도 하다.","{'word': '컴캐스트', 'start_idx': 44, 'end_idx': 47, 'type': 'ORG'}","{'word': 'NBC 유니버설', 'start_idx': 105, 'end_idx': 112, 'type': 'ORG'}",org:members,wikipedia
378,"고양 혁신교육지구는 2017년 11월 29일 고양시와 경기도교육청 간 혁신교육지구 시즌Ⅱ 업무협약 체결 후, 온마을배움 지원센터 구축, 고양시 고양형혁신교육 지원에 관한 조례 제정, 고양형혁신교육 운영협의회 구성, 고양형혁신교육 원클릭시스템 홈페이지 구축 등 민선7기 마을교육공동체(시=마을=학교) 로드맵 실현에 앞장서고 있다.","{'word': '고양시', 'start_idx': 25, 'end_idx': 27, 'type': 'ORG'}","{'word': '경기도', 'start_idx': 30, 'end_idx': 32, 'type': 'ORG'}",org:member_of,wikitree
382,"약 50만 명을 훈련했으며, 휴전 이후 ""제2훈련소""(현재의 충청남도 논산시에 있는 육군훈련소)로 대부분의 교육 및 훈련 부대가 옮겨가고, 남은 부대가 강원도 춘천시 신북읍 용산리로 옮겨가 제1야전군 예하 ""제102보충대대""가 되면서, 제1훈련소는 공식적으로 1956년 4월 30일 폐쇄되었다.","{'word': '제102보충대대', 'start_idx': 116, 'end_idx': 123, 'type': 'ORG'}","{'word': '제1야전군', 'start_idx': 106, 'end_idx': 110, 'type': 'ORG'}",org:member_of,wikipedia
398,"3월 14일에는 신당명을 ""민진당""으로 결정하였고, 3월 22일에는 ""개혁결집회"" 소속 의원 5명 중 4명이 신당에 합류하기로 하였다.","{'word': '개혁결집회', 'start_idx': 39, 'end_idx': 43, 'type': 'ORG'}","{'word': '민진당', 'start_idx': 15, 'end_idx': 17, 'type': 'ORG'}",no_relation,wikipedia
403,이후 승격 한 시즌만에 세리에 B로 강등됐고 2018-19 시즌을 19위로 마무리 하며 세리에 C로 강등되어 2019-20 시즌 현재 세리에 C (그룹 B)에 소속되어있다.,"{'word': '세리에 B', 'start_idx': 13, 'end_idx': 17, 'type': 'ORG'}","{'word': '세리에 C', 'start_idx': 49, 'end_idx': 53, 'type': 'ORG'}",org:members,wikipedia
414,"경상북도교육청과 경북사회복지공동모금회가 공동으로 진행하는 이번 캠페인은 코로나-19와 관련해 어려움을 겪고 있는 경북 도내 학생들에게 마스크, 생필품 등의 물품을 구매할 수 있도록 지원 할 예정이며, 김천교육지원청 전 직원이 자발적으로 모금에 참여했다.","{'word': '김천교육지원청', 'start_idx': 112, 'end_idx': 118, 'type': 'ORG'}","{'word': '경상북도교육청', 'start_idx': 0, 'end_idx': 6, 'type': 'ORG'}",no_relation,wikitree
418,KBS 전주방송총국(KBS 全州放送總局)은 전라북도 지역을 대상으로 하는 한국방송공사의 지역 방송 총국이다.,"{'word': 'KBS 전주방송총국', 'start_idx': 0, 'end_idx': 9, 'type': 'ORG'}","{'word': 'KBS 全州放送總局', 'start_idx': 11, 'end_idx': 20, 'type': 'ORG'}",org:alternate_names,wikipedia
430,분데스리가 2011-12 22라운드에서 레버쿠젠전에 선발 출장하여 후반 5분에 골을 넣었지만 FC 아우크스부르크는 바이어 04 레버쿠젠에게 1 - 4로 졌다.,"{'word': '바이어 04 레버쿠젠', 'start_idx': 64, 'end_idx': 74, 'type': 'ORG'}","{'word': '분데스리가', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}",org:member_of,wikipedia
443,"시가총액 상위주 중 NAVER(0.34%), 신한지주(0.5%)를 제외한 삼성전자(-1.01%), SK하이닉스(-2.64%), 현대차(-0.81%), 현대모비스(-1.84%), LG화학(-2.44%), 셀트리온(-2.56%), SK텔레콤(-0.21%)이 줄줄이 내렸다.","{'word': 'SK하이닉스', 'start_idx': 55, 'end_idx': 60, 'type': 'ORG'}","{'word': 'SK텔레콤', 'start_idx': 127, 'end_idx': 131, 'type': 'ORG'}",no_relation,wikitree
447,"전라남도는 1일 윤병태 정무부지사가 세종에서 기획재정부 예산실장, 예산실 각 심의관을 면담하고 기재부 예산실 전체 실과를 직접 방문해, 2020년도 국고현안사업에 대해 적극적인 협조를 요청했다고 밝혔다.","{'word': '기획재정부', 'start_idx': 25, 'end_idx': 29, 'type': 'ORG'}","{'word': '기재부', 'start_idx': 53, 'end_idx': 55, 'type': 'ORG'}",org:alternate_names,wikitree
450,"그러나 1934년 일본 제국에 투항하였고, 일본군 헌병대의 특무조직인 간도협조회 본부 소속 공작원이 되었다.","{'word': '일본군', 'start_idx': 24, 'end_idx': 26, 'type': 'ORG'}","{'word': '일본 제국', 'start_idx': 10, 'end_idx': 14, 'type': 'ORG'}",org:place_of_headquarters,wikipedia
452,박 감독의 지휘 아래 베트남 축구는 지난해 아시아축구연맹(AFC) 23세 이하(U-23) 챔피언십 준우승을 시작으로 아시안게임 4강 신화와 10년 만의 아세안축구연맹(AFF) 스즈키컵 우승을 달성하는 등 연거푸 역사를 다시 썼다.,"{'word': '아시아축구연맹', 'start_idx': 24, 'end_idx': 30, 'type': 'ORG'}","{'word': 'AFC', 'start_idx': 32, 'end_idx': 34, 'type': 'ORG'}",org:alternate_names,wikitree
454,발렌시아는 20일(한국시간) 스페인 마드리드의 완다 메트로폴리타노에서 끝난 아틀레티코 마드리드와 2019-2020 스페인 프로축구 프리메라리가 9라운드 원정에서 1-1 무승부를 거뒀다.,"{'word': '아틀레티코 마드리드', 'start_idx': 42, 'end_idx': 51, 'type': 'ORG'}","{'word': '프리메라리가', 'start_idx': 73, 'end_idx': 78, 'type': 'ORG'}",org:member_of,wikitree
455,"2015년 유승민은 8월 13일 사격의 진종오, 역도의 장미란을 제치고 국제올림픽위원회(IOC) 선수위원 대한민국 최종후보가 됐다.","{'word': '국제올림픽위원회', 'start_idx': 40, 'end_idx': 47, 'type': 'ORG'}","{'word': 'IOC', 'start_idx': 49, 'end_idx': 51, 'type': 'ORG'}",org:alternate_names,wikipedia
458,전주지방검찰청(全州地方檢察廳)은 전주지방법원에 대응하여 대응하여 항소사건에 대한 소송 유지 및 항고사건 처리와 행정소송을 비롯해 국가를 당사자로 하는 소송사건을 수행하고 진행을 돕기 위하여 설립된 대한민국 검찰청 광주고등검찰청 소속기관으로 전주지방검찰청 검사장은 차관급 예우를 받는다.,"{'word': '전주지방검찰청', 'start_idx': 0, 'end_idx': 6, 'type': 'ORG'}","{'word': '광주고등검찰청', 'start_idx': 119, 'end_idx': 125, 'type': 'ORG'}",org:member_of,wikipedia
