id,sentence,subject_entity,object_entity,label,source
245,한편 이민정 씨는 2013년 배우 이병헌 씨와 결혼해 아들 하나를 두고 있다.,"{'word': '이민정', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}","{'word': '이병헌', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}",per:spouse,wikitree
246,레오폴트 2세는 프랑스 국왕 루이 16세의 왕비 마리 앙트와네트의 친오빠로 혁명이 과격화됨에 따라 친족에게 가해지는 위험을 간과할 수 없게 되었던 것이다.,"{'word': '마리 앙트와네트', 'start_idx': 27, 'end_idx': 34, 'type': 'PER'}","{'word': '루이 16세', 'start_idx': 16, 'end_idx': 21, 'type': 'PER'}",per:spouse,wikipedia
247,"지난 28일 정웅인 씨 아내 이지인 씨는 인스타그램 계정에 ""딸 자랑""이라는 해시태그와 사진 한 장을 공개했다.","{'word': '정웅인', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}","{'word': '이지인', 'start_idx': 16, 'end_idx': 18, 'type': 'PER'}",per:spouse,wikitree
268,"조반니는 교황 레오 10세(조반니 디 로렌초 데 메디치)의 고용으로, 콘도티에로 또는 용병대장이 되어 1516년 3월 5일 프란체스코 마리아 1세 델라 로베레를 상대로 한 전쟁을 이끌었다.","{'word': '레오 10세', 'start_idx': 8, 'end_idx': 13, 'type': 'PER'}","{'word': '조반니 디 로렌초 데 메디치', 'start_idx': 15, 'end_idx': 29, 'type': 'PER'}",per:alternate_names,wikipedia
276,《Riding with the King》은 2000년 발매된 에릭 클랩튼과 B.B. 킹의 블루스 음반이다.,"{'word': 'B.B. 킹', 'start_idx': 42, 'end_idx': 47, 'type': 'PER'}","{'word': '에릭 클랩튼', 'start_idx': 34, 'end_idx': 39, 'type': 'PER'}",per:colleagues,wikipedia
278,"본래 하후(夏侯)씨로, 하후돈(夏侯惇)과 하후연의 숙부였으나 환관인 십상시 조등(曹騰)의 양자가 되었다.","{'word': '하후돈', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '하후연', 'start_idx': 23, 'end_idx': 25, 'type': 'PER'}",per:siblings,wikipedia
282,"2017년 문재인 정부의 정현백 장관은 ""여성혐오에 소극적으로 대처하는 건 더이상 여가부의 역할이 아니다""라며 정부 차원의 여성혐오 대응 TF를 만들 것을 예고했다.","{'word': '정현백', 'start_idx': 14, 'end_idx': 16, 'type': 'PER'}","{'word': '문재인', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}",per:colleagues,wikipedia
283,"엘리자베스 1세 (1533년 9월 3일 - 1603년 3월 24일)는 평생 독신으로 지냈으며, 자신의 후계자로 스코틀랜드 국왕 제임스 6세 (1566년 6월 19일 ~ 1625년 3월 27일)를 지목하는 유언을 남겼다.","{'word': '제임스 6세', 'start_idx': 71, 'end_idx': 76, 'type': 'PER'}","{'word': '엘리자베스 1세', 'start_idx': 0, 'end_idx': 7, 'type': 'PER'}",no_relation,wikipedia
284,"2011년 조양호, 이명희 부부가 예고없이 제주 칼호텔 19층의 중식당을 찾았을 당시 별실이 모두 차 있어 일반석으로 안내하자 고성이 시작됐다고 전했다.","{'word': '조양호', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}","{'word': '이명희', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}",per:spouse,wikipedia
292,해방 이후에는 제6공화국 성립 이후 1988년부터 전두환과 부인 이순자가 세인의 눈을 피해(백담사 유배) 3년간 은둔한 곳이기도 하다.,"{'word': '전두환', 'start_idx': 28, 'end_idx': 30, 'type': 'PER'}","{'word': '이순자', 'start_idx': 36, 'end_idx': 38, 'type': 'PER'}",per:spouse,wikipedia
299,MC딩동(40·허용운)이 'MC 지망생 폭행' 의혹에 전면 부인했다.,"{'word': 'MC딩동', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}","{'word': '허용운', 'start_idx': 8, 'end_idx': 10, 'type': 'PER'}",per:alternate_names,wikitree
312,문재인 대통령 부인 김정숙 여사가 22일 오후 광주 광산구 남부대 시립국제수영장에서 열린 2019 광주세계수영선수권대회에서 이용섭 조직위원장과 김서영의 경기를 관람하기에 앞서 관중을 향해 손을 흔들고 있다.,"{'word': '김정숙', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '문재인', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",per:spouse,wikitree
313,연정훈 씨는 지난 2005년 배우 한가인과 결혼해 슬하에 두 자녀를 두고 있다.,"{'word': '연정훈', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '한가인', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}",per:spouse,wikitree
321,"요한 바오로 2세는 요제프 라칭거 추기경(훗날의 교황 베네딕토 16세)과 함께 자유주의 신학에 반대하며 끊임없이 피임, 낙태, 동성애 행위가 심각한 죄악이라고 가르쳤다.","{'word': '베네딕토 16세', 'start_idx': 30, 'end_idx': 37, 'type': 'PER'}","{'word': '요한 바오로 2세', 'start_idx': 0, 'end_idx': 8, 'type': 'PER'}",per:colleagues,wikipedia
344,2008년 젝스키스의 멤버이자 리더였던 은지원이 예능 프로그램 《놀러와》에 출연하여 해체 이후로 본적이 없다는 발언이 화제가 되면서 많은 이들이 그의 근황을 알고 싶어했다.,"{'word': '젝스키스', 'start_idx': 6, 'end_idx': 9, 'type': 'PER'}","{'word': '은지원', 'start_idx': 22, 'end_idx': 24, 'type': 'PER'}",no_relation,wikipedia
353,"또한 이사성에게 시집간 큰딸, 광해군의 세자인 폐세자 이질의 후궁인 소훈으로 책봉된 딸, 의창군에게 시집간 이복형 허성의 딸은 화를 면하였다.","{'word': '광해군', 'start_idx': 17, 'end_idx': 19, 'type': 'PER'}","{'word': '폐세자 이질', 'start_idx': 26, 'end_idx': 31, 'type': 'PER'}",per:children,wikipedia
361,신인 배우 차인하(이재호·27) 씨가 사망했다.,"{'word': '차인하', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}","{'word': '이재호', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}",per:alternate_names,wikitree
367,마동석(이동석)은 영화 '나쁜녀석들'에서 거칠지만 개그감 넘치게 악당을 상대한다.,"{'word': '마동석', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '이동석', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}",per:alternate_names,wikitree
370,"그해 셀주크 제국으로부터 석방된 로마누스 4세는 미카엘 7세의 황위계승을 인정하지 않고 저항했으나, 사로잡혀 두 눈이 멀게 된 뒤에 추방되었다.","{'word': '미카엘 7세', 'start_idx': 27, 'end_idx': 32, 'type': 'PER'}","{'word': '로마누스 4세', 'start_idx': 18, 'end_idx': 24, 'type': 'PER'}",no_relation,wikipedia
371,1987년 6월에는 대통령 후보 자리를 놓고 다른 대안자로 지목되던 노신영과 정호용을 제치고 민주정의당 내에서 대통령 후보자로 추대되었다.,"{'word': '정호용', 'start_idx': 43, 'end_idx': 45, 'type': 'PER'}","{'word': '노신영', 'start_idx': 38, 'end_idx': 40, 'type': 'PER'}",per:colleagues,wikipedia
373,"파이프 여공작 알렉산드라(Princess Alexandra, 2nd Duchess of Fife, 1891년 5월 17일 ~ 1959년 2월 26일)는 제1대 파이프 공작 알렉산더 더프와 영국의 에드워드 7세의 장녀인 프린세스 로열 루이즈 사이에서 태어난 딸로서 파이프 공녀였으나, 에드워드 7세에 특명에 의해서 영국의 공주가 된다.","{'word': '에드워드 7세', 'start_idx': 109, 'end_idx': 115, 'type': 'PER'}","{'word': '루이즈', 'start_idx': 130, 'end_idx': 132, 'type': 'PER'}",per:children,wikipedia
374,"이어서 1991년 발표한 《사랑을 잃은 풀꽃》이 히트하여 《NHK 홍백가합전》에 첫 출연하였으며, 1993년에 다마키 고지(玉置浩二)가 작곡한 《무언 고개(無言坂)》로 《제35회 일본 레코드 대상》의 대상을 차지하는 쾌거를 이루었다.","{'word': '다마키 고지', 'start_idx': 62, 'end_idx': 67, 'type': 'PER'}","{'word': '玉置浩二', 'start_idx': 69, 'end_idx': 72, 'type': 'PER'}",per:alternate_names,wikipedia
375,"국민 MC 유재석 씨, 유느님을 포맷 주인공으로 등장시켰지만, 이는 타사 프로그램을 그대로 베낀 것이 아니냐는 지적을 받고 있다.","{'word': '유재석', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}","{'word': '유느님', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}",per:alternate_names,wikitree
376,"당시 충숙왕과 가장 먼저 결혼한 부인은 공원왕후였음에도, 훗날 충숙왕과 결혼한 복국장공주나 조국장공주등이 고려 왕실에 들어오면서 홍씨는 종실 정안공의 집으로 나가서 지내야 했다.","{'word': '공원왕후', 'start_idx': 22, 'end_idx': 25, 'type': 'PER'}","{'word': '충숙왕', 'start_idx': 35, 'end_idx': 37, 'type': 'PER'}",per:spouse,wikipedia
377,"몇몇 캐릭터 디자인들이 AM8의 R&D 부서에 보내졌는데 이 중에는 아르마딜로(후에 마이티 더 아르마딜로로 만들어짐),개, 뚱뚱한 잠옷을 입은 시어도어 루즈벨트 (나중에 닥터 에그맨/아이보 로보트닉의 디자인의 기초가 됨), 그리고 토끼(늘어나는 귀를 이용해서 물건을 줍는다; 이것들은 나중에 ""리스타""로 발전하게 된다.)가 있었다.","{'word': '닥터 에그맨', 'start_idx': 95, 'end_idx': 100, 'type': 'PER'}","{'word': '아이보 로보트닉', 'start_idx': 102, 'end_idx': 109, 'type': 'PER'}",no_relation,wikipedia
384,"간미연은 황바울의 밝고 유머러스한 성격에, 황바울은 간미연의 배려심 깊은 면에 반해 결혼을 결심한 것으로 알려졌다.","{'word': '황바울', 'start_idx': 24, 'end_idx': 26, 'type': 'PER'}","{'word': '간미연', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",per:spouse,wikitree
392,"린킨 파크는 2017년 7월 오랜 리드 보컬 체스터 베닝턴이 자살한 이후 무기한 공백 상태에 빠졌으며, 아직 새로운 보컬리스트를 계속 할 계획을 세우지 않아 밴드의 장래가 불투명해졌다.","{'word': '린킨 파크', 'start_idx': 0, 'end_idx': 4, 'type': 'PER'}","{'word': '체스터 베닝턴', 'start_idx': 25, 'end_idx': 31, 'type': 'PER'}",per:employee_of,wikipedia
394,이날 방송에서는 DM그룹 이사 정복동(김병철 분)이 천리마마트로 '좌천'되면서 DM그룹을 상대로 복수를 꿈꾸는 내용이 담겼다.,"{'word': '정복동', 'start_idx': 17, 'end_idx': 19, 'type': 'PER'}","{'word': '김병철', 'start_idx': 21, 'end_idx': 23, 'type': 'PER'}",per:alternate_names,wikitree
396,크세르크세스 1세는 다리우스 1세와 키루스 2세의 딸 아토사 사이에서 태어났다.,"{'word': '다리우스 1세', 'start_idx': 11, 'end_idx': 17, 'type': 'PER'}","{'word': '크세르크세스 1세', 'start_idx': 0, 'end_idx': 8, 'type': 'PER'}",per:children,wikipedia
407,영온옹주의 생모 숙의 박씨는 밀양 박씨 출신이다.,"{'word': '숙의 박씨', 'start_idx': 9, 'end_idx': 13, 'type': 'PER'}","{'word': '영온옹주', 'start_idx': 0, 'end_idx': 3, 'type': 'PER'}",per:children,wikipedia
419,이번 기부는 평소 남편 유지태와 함께 다양한 기부와 후원 활동을 통해 유기견 보호에 앞장서고 있는 김효진이 유한양행 웰니스 측에 기부 의사를 밝히면서 시작 된 것으로 알려졌다.,"{'word': '유지태', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '김효진', 'start_idx': 55, 'end_idx': 57, 'type': 'PER'}",per:spouse,wikitree
421,"무지개 회원들과 걸스데이 멤버 혜리(이혜리·25), 가수 박준형(49) 씨, 배우 이연희(31) 씨도 참석했다.","{'word': '이혜리', 'start_idx': 20, 'end_idx': 22, 'type': 'PER'}","{'word': '걸스데이', 'start_idx': 9, 'end_idx': 12, 'type': 'PER'}",per:employee_of,wikitree
423,"소피는 언니 아델라이드, 빅투아르와 함께 아버지 루이 15세의 애첩들을 못마땅하게 여겼고 마리 앙투아네트에게 바리 백작 부인의 험담을 하기도 하였다.","{'word': '루이 15세', 'start_idx': 27, 'end_idx': 32, 'type': 'PER'}","{'word': '빅투아르', 'start_idx': 14, 'end_idx': 17, 'type': 'PER'}",per:children,wikipedia
463,전반 2분 바그다드 부네자(Baghdad Bounedjah)가 아크 왼쪽에서 시도한 슈팅이 상대 수비스 살리프 사네(Salif Sane) 발에 맞고 골절되면서 골망을 흔들렸다.,"{'word': '바그다드 부네자', 'start_idx': 6, 'end_idx': 13, 'type': 'PER'}","{'word': 'Baghdad Bounedjah', 'start_idx': 15, 'end_idx': 31, 'type': 'PER'}",per:alternate_names,wikitree
465,"고구려 장수왕(재위: 412년 음력 10월~491년 음력 12월)의 군사들이 한성으로 남침해 개로왕이 살해(475년) 되고, 왕자인 문주왕(재위 475년~477년)은 위기에 빠진 백제를 구하기 위한 숱한 고민 끝에, 목만치와 함께 남쪽으로 갔다.","{'word': '개로왕', 'start_idx': 52, 'end_idx': 54, 'type': 'PER'}","{'word': '문주왕', 'start_idx': 74, 'end_idx': 76, 'type': 'PER'}",per:children,wikipedia
