id,sentence,subject_entity,object_entity,label,source
126,"앨범에는 엘에이 레이드, 베이비페이스, 스티비 원더, 루서 밴드로스와 같은 흑인음악계의 거물들이 프로듀서로서 참여했고, 그녀 역시 처음으로 프로듀서로 이름을 올리기도 했다.","{'word': '스티비 원더', 'start_idx': 22, 'end_idx': 27, 'type': 'PER'}","{'word': '프로듀서', 'start_idx': 54, 'end_idx': 57, 'type': 'POH'}",per:title,wikipedia
144,"이현성은 주로 중앙 미드필더 자리에 섰으나, 때때로 측면 미드필더 자리에서도 활약하였다.","{'word': '이현성', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '미드필더', 'start_idx': 11, 'end_idx': 14, 'type': 'POH'}",per:title,wikipedia
154,"창단 기타리스트 힐렐 슬로박의 사망과 이후 드러머 잭 아이언스의 이탈 이후 보컬 앤서니 키디스, 베이시스트 플리 등이 기타리스트 존 프루시안테와 드러머 채드 스미스의 합류로 다시 뭉쳤다.","{'word': '잭 아이언스', 'start_idx': 28, 'end_idx': 33, 'type': 'PER'}","{'word': '드러머', 'start_idx': 24, 'end_idx': 26, 'type': 'POH'}",per:title,wikipedia
161,"조인철 광주광역시 문화경제부시장은 지난 22일 중외공원 일원에 위치한 시립미술관, 문화예술회관, 시립민속박물관, (재)광주비엔날레 등 문화예술기관을 찾아 현안사업을 점검하고 애로사항을 청취했다.","{'word': '조인철', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '광주광역시 문화경제부시장', 'start_idx': 4, 'end_idx': 16, 'type': 'POH'}",per:title,wikitree
181,"1989년에 출판된 '달부터 돌아온 남자'라는 책 중에서, 올드린은 이 상자안에는 소비에트 연방의 우주비행사 유리 가가린이나 옷의 안감 미르 코마료프를 기념한 메달도 들어가 있었다고 밝혔다.","{'word': '유리 가가린', 'start_idx': 61, 'end_idx': 66, 'type': 'PER'}","{'word': '비행사', 'start_idx': 57, 'end_idx': 59, 'type': 'POH'}",per:title,wikipedia
218,"버턴 릭터(Burton Richter, 1931년 3월 22일 ~ 2018년 7월 18일)는 노벨 물리학상을 받은 미국의 물리학자이다.","{'word': '버턴 릭터', 'start_idx': 0, 'end_idx': 4, 'type': 'PER'}","{'word': '물리학', 'start_idx': 55, 'end_idx': 57, 'type': 'POH'}",no_relation,wikipedia
219,김대중은 1924년 1월 6일에 전라남도 신안에서 아버지 김운식과 어머니 장수금 사이에서 태어났다.,"{'word': '김대중', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '어머니 장수금', 'start_idx': 37, 'end_idx': 43, 'type': 'POH'}",per:parents,wikipedia
235,"독립운동가의 거리에 설치하는 조형물의 주인공은 김좌진 장군, 유관순 열사, 윤봉길 의사, 이동녕 선생, 한용운 선생 등 총 5인으로 충청남도 인물선정위원회 심의를 거쳐 선정했다.","{'word': '한용운', 'start_idx': 58, 'end_idx': 60, 'type': 'PER'}","{'word': '독립운동가', 'start_idx': 0, 'end_idx': 4, 'type': 'POH'}",per:title,wikitree
241,"한국 전쟁 발발 후 만주에 피난차 머물고 있다가, 1953년 박헌영 계열이 몰락하면서 임화도 미제 간첩 혐의로 처형당했다.","{'word': '박헌영', 'start_idx': 34, 'end_idx': 36, 'type': 'PER'}","{'word': '한국 전쟁', 'start_idx': 0, 'end_idx': 4, 'type': 'POH'}",no_relation,wikipedia
252,국제구호개발 비정부기구(NGO) 플랜코리아는 개그맨 이승윤이 국내 위기가정 아동 지원을 위해 3천만원을 기부했다고 11일 밝혔다.,"{'word': '이승윤', 'start_idx': 29, 'end_idx': 31, 'type': 'PER'}","{'word': '개그맨', 'start_idx': 25, 'end_idx': 27, 'type': 'POH'}",per:title,wikitree
269,"시는 앞서 지난 9일 지역구 국회의원인 민홍철(김해갑), 김정호(김해을) 의원을 시청으로 초청해 국회 심의과정 중 증액이 필요한 사업을 설명하는 올해 두 번째 당정협의회를 개최했다.","{'word': '김정호', 'start_idx': 32, 'end_idx': 34, 'type': 'PER'}","{'word': '국회의원', 'start_idx': 16, 'end_idx': 19, 'type': 'POH'}",per:title,wikitree
274,시즌 전 외야수 전향을 시도하다가 조동찬의 부상의 회복 속도가 늦자 2루수로 자리잡았다.,"{'word': '조동찬', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}","{'word': '외야수', 'start_idx': 5, 'end_idx': 7, 'type': 'POH'}",no_relation,wikipedia
277,"이날 프로그램 공개에서는 전북영산작법보존회와 김명신‧정상희의 사제동행 판소리, 관악 명인 대금 원장현, 색소폰 강태환의 무대를 선보이며 올해 축제에 대한 기대감을 한껏 끌어 올렸다.","{'word': '강태환', 'start_idx': 62, 'end_idx': 64, 'type': 'PER'}","{'word': '색소폰', 'start_idx': 58, 'end_idx': 60, 'type': 'POH'}",no_relation,wikitree
291,멜빈은 시애틀 매리너스 감독 시절부터 마쓰이에 대한 높은 평가를 주었고 감독이 교체된 이후 첫 경기가 된 6월 10일의 시카고 화이트삭스전에서 좌완 마크 벌리로부터 5월 3일 끝내기 홈런을 때린 이후가 되는 4호 홈런을 때려냈다.,"{'word': '마크 벌리', 'start_idx': 83, 'end_idx': 87, 'type': 'PER'}","{'word': '시카고 화이트삭스', 'start_idx': 67, 'end_idx': 75, 'type': 'POH'}",per:employee_of,wikipedia
294,"1월 3일 대전 시티즌으로부터 수비수 김태은을 영입하면서, 1년만에 구단에 돌아오게 되었다.","{'word': '김태은', 'start_idx': 21, 'end_idx': 23, 'type': 'PER'}","{'word': '수비수', 'start_idx': 17, 'end_idx': 19, 'type': 'POH'}",per:title,wikipedia
295,"제목 '다크 나이트'는 원작 DC 코믹스의 시리즈에서 배트맨의 별명으로, 이는 역대 배트맨 영화 타이틀 중에서 '배트맨'이 빠진 유이한 경우다.","{'word': '배트맨', 'start_idx': 30, 'end_idx': 32, 'type': 'PER'}","{'word': '다크 나이트', 'start_idx': 4, 'end_idx': 9, 'type': 'POH'}",per:alternate_names,wikipedia
297,"자비르 이븐 하이얀은 역시나 아랍 최대의 연금술사라고 불리고 있는 만큼, 여러 가지 큰, 그것도 지금까지도 쓰이고 있는, 아주 기본적인 화학 개념과 이론, 여러 물질의 제조방법에 대한 업적들을 많이 남겼다.","{'word': '자비르 이븐 하이얀', 'start_idx': 0, 'end_idx': 9, 'type': 'PER'}","{'word': '연금술사', 'start_idx': 23, 'end_idx': 26, 'type': 'POH'}",per:title,wikipedia
311,"카게야마 슌은 가면라이더 자비의 과거 장착자이자, 가면라이더 펀치호퍼로 변신하는 남자이다.","{'word': '카게야마 슌', 'start_idx': 0, 'end_idx': 5, 'type': 'PER'}","{'word': '가면라이더', 'start_idx': 8, 'end_idx': 12, 'type': 'POH'}",per:title,wikipedia
349,30일 아침 방송된 SBS 파워FM ‘김영철의 파워FM’(이하 철파엠) ‘직장인 탐구생활’ 코너에 주시은 아나운서가 게스트로 출연했다.,"{'word': '주시은', 'start_idx': 55, 'end_idx': 57, 'type': 'PER'}","{'word': '아나운서', 'start_idx': 59, 'end_idx': 62, 'type': 'POH'}",per:title,wikitree
352,"1972년, 그는 나훈아를 만났는데 나훈아가 말하길 ""이 멜로디는 좋은데 가사가 아닙니다. 어짜피 방송에 나가지 못할테니 가사를 새로 바꾸고 리듬도 고고리듬으로 편곡해서 다시 취입합시다."" 라고 제안을 해서 그전에 같이 작업한 정통 트로트 곡인 을 고고리듬으로 편곡하고 가사를 새로 다시 개사를 해서 이란 제목으로 나훈아가 불렀는데 발표 당시에는 반응이 없었으나 방송국 PD 에게 설문조사를 해서 나훈아의 뭍혀잇는 노래 중에서 괜찮은 노래 TOP 10를 선정했는데 그중에 이 1위로 선정이 돼서 그곡을 타이틀로 앨범을 재발표 했는데 그때 곡이 히트하면서 유명 작곡가 반열에 올랐다.","{'word': '나훈아', 'start_idx': 222, 'end_idx': 224, 'type': 'PER'}","{'word': '트로트', 'start_idx': 130, 'end_idx': 132, 'type': 'POH'}",no_relation,wikipedia
359,"한편, 1988년 부터 젊은 변호사들을 중심으로 청년변호사회(청변)가 결성되었고, '정법회'와 '청변'은 서로 힘을 모으기로 하여, 1988년 5월 28일 고 조영래 변호사의 제안으로 당시로는 생소하였던 '민주사회를 위한 변호사모임'이라는 이름 아래 51명의 창립회원으로 출범하였다.","{'word': '조영래', 'start_idx': 89, 'end_idx': 91, 'type': 'PER'}","{'word': '변호사', 'start_idx': 16, 'end_idx': 18, 'type': 'POH'}",per:title,wikipedia
365,이러한 과정을 거친 후 박진영이 안무가들의 여러 안무를 조합해 하나로 만들어냈다.,"{'word': '박진영', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '안무가', 'start_idx': 18, 'end_idx': 20, 'type': 'POH'}",no_relation,wikipedia
369,"그는 조선 전기 시대의 문신 겸 학자였던 신말주의 후손이고, 일제 강점기의 역사학자인 단재 신채호의 8대 방조가 된다.","{'word': '신채호', 'start_idx': 51, 'end_idx': 53, 'type': 'PER'}","{'word': '역사학자', 'start_idx': 42, 'end_idx': 45, 'type': 'POH'}",per:title,wikipedia
393,"민주당 윤호중 사무총장, 송영길, 홍영표, 김영춘, 김정호 의원과 오거돈 부산시장, 최문순 강원지사, 유은혜 사회부총리 겸 교육부장관, 박영선 중소벤처기업부장관 등 9명은 축전을 보냈다.","{'word': '유은혜', 'start_idx': 57, 'end_idx': 59, 'type': 'PER'}","{'word': '사회부총리 겸 교육부장관', 'start_idx': 61, 'end_idx': 73, 'type': 'POH'}",per:title,wikitree
399,"람캄행 비문에 따르면 씨 인트라팃과 쓰엉 부인 사이에는 아들 셋, 딸 둘 총 다섯 명의 자녀가 있었다.","{'word': '람캄행', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '쓰엉 부인', 'start_idx': 20, 'end_idx': 24, 'type': 'POH'}",no_relation,wikipedia
404,공격수 송제헌은 전북과 재계약을 하지 않고 팀을 떠났으며 인천 유나이티드와 계약을 하였다.,"{'word': '송제헌', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '공격수', 'start_idx': 0, 'end_idx': 2, 'type': 'POH'}",per:title,wikipedia
427,"그 당시 언론 상황에 대해 연출가 정길화는 ""IT 강국 한국의 인터넷과 난립한 연예 저널리즘은 그 모든 상황을 거의 실시간으로 중계했다""라고 표현했다.","{'word': '정길화', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}","{'word': '연출가', 'start_idx': 15, 'end_idx': 17, 'type': 'POH'}",per:title,wikipedia
432,"《사계》(四季, Le quattro stagioni)는 이탈리아의 작곡가 안토니오 비발디가 1725년에 작곡한 바이올린 협주곡으로 작품 번호는 Opus 8, No. 1-4이다.","{'word': '안토니오 비발디', 'start_idx': 41, 'end_idx': 48, 'type': 'PER'}","{'word': '바이올린', 'start_idx': 62, 'end_idx': 65, 'type': 'POH'}",no_relation,wikipedia
439,뮤지컬 배우 함연지 씨가 '동상이몽'에 출연했다.,"{'word': '함연지', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}","{'word': '뮤지컬 배우', 'start_idx': 0, 'end_idx': 5, 'type': 'POH'}",per:title,wikitree
444,"로버트 팰컨 스콧(Robert Falcon Scott, CVO, 1868년 6월 6일 ~ 1912년 3월 29일)은 영국의 군인, 탐험가이다.","{'word': '로버트 팰컨 스콧', 'start_idx': 0, 'end_idx': 8, 'type': 'PER'}","{'word': '군인, 탐험가', 'start_idx': 69, 'end_idx': 75, 'type': 'POH'}",per:title,wikipedia
445,이곳 천안 망향의 동산엔 여성인권운동가인 고 김복동 할머니 등 54명의 위안부 피해자가 영면하고 있다.,"{'word': '김복동', 'start_idx': 25, 'end_idx': 27, 'type': 'PER'}","{'word': '인권운동가', 'start_idx': 16, 'end_idx': 20, 'type': 'POH'}",per:title,wikitree
460,"'틴틴(TEEN TEEN)'은 지난 7월 종영한 Mnet 서바이벌 프로그램 '프로듀스 X 101' 막내 라인 이진우, 이태승, 이우진으로 구성된 유닛 그룹이다.","{'word': '이태승', 'start_idx': 66, 'end_idx': 68, 'type': 'PER'}","{'word': 'TEEN TEEN', 'start_idx': 4, 'end_idx': 12, 'type': 'POH'}",per:employee_of,wikitree
513,"새누리당은 6월 9일 의원총회를 열고 심재철 의원과 김정훈 의원을 놓고 투표한 결과, 심재철 의원을 국회부의장 후보로 선출했다.","{'word': '심재철', 'start_idx': 21, 'end_idx': 23, 'type': 'PER'}","{'word': '국회부의장', 'start_idx': 56, 'end_idx': 60, 'type': 'POH'}",per:title,wikipedia
522,"수비진은 좌우 풀백 김진야(서울)와 이유현(전남), 중앙 수비수 정태욱(대구)과 이상민(울산)으로 꾸렸다.","{'word': '이유현', 'start_idx': 20, 'end_idx': 22, 'type': 'PER'}","{'word': '수비수', 'start_idx': 32, 'end_idx': 34, 'type': 'POH'}",no_relation,wikitree
524,1978년 FIFA 월드컵을 우승으로 이끈 뛰어난 축구선수 마리오 켐페스에다가 마라도나까지 가세한 아르헨티나팀에게 적수가 없을 정도였다.,"{'word': '마리오 켐페스', 'start_idx': 33, 'end_idx': 39, 'type': 'PER'}","{'word': '축구선수', 'start_idx': 28, 'end_idx': 31, 'type': 'POH'}",per:title,wikipedia
533,"카데르 칸은 인도-캐나다인 배우, 희극 배우, 극작가, 감독이다.","{'word': '카데르 칸', 'start_idx': 0, 'end_idx': 4, 'type': 'PER'}","{'word': '캐나다', 'start_idx': 10, 'end_idx': 12, 'type': 'POH'}",per:origin,wikipedia
553,"이는 팀 창단 이래 첫 신인왕이었으며, 동시에 정규 시즌 MVP로 1루수 박병호가 선정돼 팀 내에서 신인왕과 MVP가 동시에 배출됐다.","{'word': '박병호', 'start_idx': 41, 'end_idx': 43, 'type': 'PER'}","{'word': '1루수', 'start_idx': 37, 'end_idx': 39, 'type': 'POH'}",per:title,wikipedia
556,"1912년, 당시 데이코쿠 호텔의 총지배인이었던 하야시 아이사쿠(林愛作)는 미국인 건축가 프랭크 로이드 라이트(Frank Lloyd Wright)에게 신관 건설을 의뢰한다. 라이트는 이를 위해 일본을 방문하고 건축을 위해 사용되는 석재부터 일상 생활 용품에 사용하는 목재의 선정에 이르기까지 철저히 감독한다.","{'word': '프랭크 로이드 라이트', 'start_idx': 50, 'end_idx': 60, 'type': 'PER'}","{'word': '건축가', 'start_idx': 46, 'end_idx': 48, 'type': 'POH'}",per:title,wikipedia
574,작곡가 니콜라이 림스키코르사코프(Nikolai Rimsky-Korsakov)의 음에 대한 인지는 색청의 전형을 보인다.,"{'word': '니콜라이 림스키코르사코프', 'start_idx': 4, 'end_idx': 16, 'type': 'PER'}","{'word': '작곡가', 'start_idx': 0, 'end_idx': 2, 'type': 'POH'}",per:title,wikipedia
583,3루의 빈 자리에는 미야모토 신야가 차지했고 유격수에는 미야모토의 후계자로서 기대하는 가와시마 게이조가 적극적으로 기용했다.,"{'word': '미야모토 신야', 'start_idx': 11, 'end_idx': 17, 'type': 'PER'}","{'word': '유격수', 'start_idx': 25, 'end_idx': 27, 'type': 'POH'}",no_relation,wikipedia
586,유향열 한국남동발전 사장은 “영농형태양광은 신재생에너지 사업의 새로운 사업모델로서 농가소득 향상 및 정부의 재생에너지 3020 계획 달성에 크게 기여할 것으로 보인다” 면서 “향후 영농형태양광 확산을 통해 농촌을 떠난 청년들이 고향에 돌아와 안정적인 생활을 누릴 수 있는 청년귀농의 소망을 이루도록 최선을 다하겠다”고 말했다.,"{'word': '유향열', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '한국남동발전 사장', 'start_idx': 4, 'end_idx': 12, 'type': 'POH'}",per:title,wikitree
595,"이 충격으로 이날 정부가 부산으로 이동하고 피난령이 하달되어 대구는 일대 혼란에 휩싸였으나, 조병옥 내무부 장관이 경찰과 함께 직접 가두에 나서 피난령을 취소하고 민심을 수습함으로써 가까스로 질서가 회복되었다.","{'word': '조병옥', 'start_idx': 52, 'end_idx': 54, 'type': 'PER'}","{'word': '내무부 장관', 'start_idx': 56, 'end_idx': 61, 'type': 'POH'}",per:title,wikipedia
596,동시에 수사제독 팽옥린과 그의 부하의 양악빈은 고순을 점거하고 포초군을 엄호했다.,"{'word': '팽옥린', 'start_idx': 9, 'end_idx': 11, 'type': 'PER'}","{'word': '수사제독', 'start_idx': 4, 'end_idx': 7, 'type': 'POH'}",per:title,wikipedia
600,"이 사건과 관련하여 민변 여성복지위원장 진선미 변호사는 ""연예인의 CF 계약은 일명 '노예계약'이라지만, 이번 사안처럼 이혼을 최대 귀책사유로 보는 것은 정말 비인간적·반인권적이다""라고 말했다.","{'word': '진선미', 'start_idx': 22, 'end_idx': 24, 'type': 'PER'}","{'word': '변호사', 'start_idx': 26, 'end_idx': 28, 'type': 'POH'}",per:title,wikipedia
615,미국 워싱턴 D.C.에서 유대계 우크라이나 태생 이주민 부모 사이에서 출생한 그는 1938년 아르투로 토스카니니(Arturo Toscanini)가 당시 지휘자 지위에 있었던 미국 NBC 교향악단 소속 차석 첼로 연주자 입단하여 첼리스트 첫 입문하였고 이후 1943년 미국 뉴욕 필하모닉 악단 소속 수석 첼로 연주자로 이적하여 1951년까지 그곳에 적을 두었다.,"{'word': '아르투로 토스카니니', 'start_idx': 52, 'end_idx': 61, 'type': 'PER'}","{'word': '지휘자', 'start_idx': 85, 'end_idx': 87, 'type': 'POH'}",per:title,wikipedia
618,"2014-2015 시즌에서 김아랑은 5차례 ISU 쇼트트랙 월드컵에 출전하여 금메달 3개 은메달 4개 동메달 1개를 획득하였으며, 2015년 2월 스페인 그라나다에서 열린 동계 유니버시아드 쇼트트랙 1000미터와 1500미터에서 우승하여 개인전 금메달 2개를 목에 걸었다.","{'word': '김아랑', 'start_idx': 15, 'end_idx': 17, 'type': 'PER'}","{'word': '쇼트트랙', 'start_idx': 106, 'end_idx': 109, 'type': 'POH'}",no_relation,wikipedia
621,디즈니 실사 영화 '인어공주'에 주인공 에리얼 역으로 젠다야 콜맨이 아닌 할리 베일리가 확정된 가운데 젠다야가 보인 반응이 눈길을 끈다.,"{'word': '에리얼', 'start_idx': 22, 'end_idx': 24, 'type': 'PER'}","{'word': '인어공주', 'start_idx': 11, 'end_idx': 14, 'type': 'POH'}",per:employee_of,wikitree
630,"배우 마동석, 박정민, 정해인, 염정아, 최성은, 윤경호 씨가 출연하는 영화 '시동'은 오는 18일 개봉한다.","{'word': '최성은', 'start_idx': 23, 'end_idx': 25, 'type': 'PER'}","{'word': ""시동'"", 'start_idx': 44, 'end_idx': 46, 'type': 'POH'}",no_relation,wikitree
657,"이어령(李御寧, 1933년 12월 29일(1933년 음력 11월 13일)(1933년 음력 11월 13일) ~ )은 대한민국의 문학평론가, 언론인, 저술가, 대학 교수를 지낸 국어국문학자이며, 노태우 정부에서 문화부 장관을 역임하였다.","{'word': '이어령', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '문학평론가', 'start_idx': 70, 'end_idx': 74, 'type': 'POH'}",per:title,wikipedia
667,그의 8대손 김영현의 딸은 독립운동가 겸 정치인 서재필의 부인이었다.,"{'word': '서재필', 'start_idx': 27, 'end_idx': 29, 'type': 'PER'}","{'word': '독립운동가', 'start_idx': 15, 'end_idx': 19, 'type': 'POH'}",per:title,wikipedia
671,별도 이름으로 TAKAYOSHI가 있고 기타리스트·작곡가인 이와사키 타카후미와 함께 TV 애니메이션 《드래곤볼 카이》 한정 유닛 〈Dragon Soul〉로도 활동하고 있다.,"{'word': '이와사키 타카후미', 'start_idx': 33, 'end_idx': 41, 'type': 'PER'}","{'word': '기타리스트', 'start_idx': 22, 'end_idx': 26, 'type': 'POH'}",per:title,wikipedia
696,"한국당 전희경 대변인도 논평을 통해 ""정부 여당은 누더기 선거법을 만들어내고, 선관위는 그 선거법을 핑계로 야당 탄압에 앞장서고 있다""며 ""비례대표 전략공천 운운한 것은 새롭게 탄생하는 미래한국당을 겨냥한 것으로 밖에 보이지 않는다""고 반발했다.","{'word': '전희경', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '비례대표', 'start_idx': 78, 'end_idx': 81, 'type': 'POH'}",no_relation,wikitree
703,밴드는 마이클 잭슨의 《Thriller》 음반 제작을 돕고 같은 해 시카고의 컴백 음반 《Chicago 16》에 대한 공동작업을 하기 위해 음반 발매 후 순회공연을 연기했다.,"{'word': '마이클 잭슨', 'start_idx': 4, 'end_idx': 9, 'type': 'PER'}","{'word': 'Thriller', 'start_idx': 13, 'end_idx': 20, 'type': 'POH'}",per:product,wikipedia
720,"이 가운데 양훈, 양석천, 구봉서, 배삼룡, 서영춘, 김희갑 등 유명 코미디언들이 출연한 희극 영화가 상당수 포함되어 있다.","{'word': '배삼룡', 'start_idx': 20, 'end_idx': 22, 'type': 'PER'}","{'word': '코미디언', 'start_idx': 39, 'end_idx': 42, 'type': 'POH'}",per:title,wikipedia
